,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème,PARIS 18ème
,PA18,PA18,PA18,PA18,PA18,PA18
,PM 10 particules,"PM 2,5 particules",dioxyde d azote,monoxyde d azote,oxydes d azote,ozone
,PM10,PM25,NO2,NO,NOX,O3
,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3,microg/m3
2023-10-20 09:00:00Z,,0.9,17.8,1.9,20.7,61.1
2023-10-20 10:00:00Z,,2.2,17.2,2.4,20.9,58.7
2023-10-20 11:00:00Z,15.4,6.0,16.2,2.5,20.0,55.5
2023-10-20 12:00:00Z,14.7,5.4,17.0,3.1,21.7,57.5
2023-10-20 13:00:00Z,17.9,6.2,11.2,2.6,15.1,65.4
2023-10-20 14:00:00Z,14.9,4.8,13.2,2.7,17.3,64.9
2023-10-20 15:00:00Z,15.4,2.1,15.8,3.0,20.3,63.4
2023-10-20 16:00:00Z,9.8,4.2,17.5,1.6,19.9,61.9
2023-10-20 17:00:00Z,11.3,4.0,30.0,1.4,32.2,44.8
2023-10-20 18:00:00Z,13.3,6.8,48.1,2.1,51.3,29.6
2023-10-20 19:00:00Z,10.9,5.7,22.7,0.7,23.8,52.4
2023-10-20 20:00:00Z,7.4,6.8,28.4,1.0,30.0,45.2
2023-10-20 21:00:00Z,9.9,4.4,24.2,1.3,26.2,40.3
2023-10-20 22:00:00Z,10.8,1.7,17.7,1.1,19.5,38.7
2023-10-20 23:00:00Z,10.2,2.1,12.4,1.0,13.9,44.1
2023-10-21 00:00:00Z,7.5,1.7,8.1,0.5,9.0,50.1
2023-10-21 01:00:00Z,7.5,0.7,7.0,0.6,7.8,51.0
2023-10-21 02:00:00Z,4.2,0.0,4.6,0.6,5.4,57.5
2023-10-21 03:00:00Z,4.6,1.4,4.5,0.5,5.4,60.9
2023-10-21 04:00:00Z,8.2,4.2,4.4,0.6,5.2,65.0
2023-10-21 05:00:00Z,8.4,3.0,6.1,0.6,7.0,68.6
2023-10-21 06:00:00Z,5.8,2.8,6.9,0.6,7.7,69.9
2023-10-21 07:00:00Z,15.3,2.8,7.6,0.6,8.4,68.5
2023-10-21 08:00:00Z,11.2,3.0,8.1,0.8,9.3,68.8
2023-10-21 09:00:00Z,15.1,4.6,7.7,1.2,9.6,70.5
2023-10-21 10:00:00Z,15.0,4.1,7.7,1.3,9.8,71.0
2023-10-21 11:00:00Z,18.8,3.8,7.6,1.2,9.5,71.2
2023-10-21 12:00:00Z,17.4,3.3,7.7,1.1,9.5,71.2
2023-10-21 13:00:00Z,14.6,4.2,7.2,0.9,8.7,74.3
2023-10-21 14:00:00Z,14.1,4.1,7.3,1.0,8.9,75.0
2023-10-21 15:00:00Z,24.1,4.0,8.0,1.0,9.4,73.1
2023-10-21 16:00:00Z,14.2,3.0,10.0,0.9,11.5,70.4
2023-10-21 17:00:00Z,12.7,4.0,9.1,0.6,10.0,70.8
2023-10-21 18:00:00Z,8.0,7.9,10.5,0.9,11.8,68.3
2023-10-21 19:00:00Z,10.4,6.0,11.1,0.5,12.0,67.3
2023-10-21 20:00:00Z,10.2,3.6,11.1,0.8,12.4,66.1
2023-10-21 21:00:00Z,8.4,3.7,8.7,0.5,9.6,67.4
2023-10-21 22:00:00Z,7.2,0.9,8.1,0.8,9.3,67.8
2023-10-21 23:00:00Z,15.6,1.8,7.2,0.5,7.9,68.8
2023-10-22 00:00:00Z,21.5,5.6,7.3,0.9,8.6,66.9
2023-10-22 01:00:00Z,16.5,5.2,6.6,0.6,7.5,63.5
2023-10-22 02:00:00Z,15.7,3.3,5.4,0.6,6.3,63.3
2023-10-22 03:00:00Z,19.8,3.7,5.2,0.7,6.3,61.0
2023-10-22 04:00:00Z,15.8,3.7,5.2,0.5,6.0,60.0
2023-10-22 05:00:00Z,14.2,4.6,5.8,0.5,6.7,57.1
2023-10-22 06:00:00Z,18.8,3.8,7.4,0.7,8.3,52.6
2023-10-22 07:00:00Z,15.3,2.1,8.2,0.9,9.6,51.2
2023-10-22 08:00:00Z,7.5,2.5,9.1,1.2,10.9,49.8
2023-10-22 09:00:00Z,12.7,3.0,10.8,1.7,13.4,46.0
2023-10-22 10:00:00Z,13.0,2.2,11.5,2.2,14.9,46.8
2023-10-22 11:00:00Z,13.3,2.4,7.8,1.9,10.8,58.5
2023-10-22 12:00:00Z,17.8,4.2,7.5,1.9,10.6,64.4
2023-10-22 13:00:00Z,16.1,2.7,7.2,1.4,9.5,68.2
2023-10-22 14:00:00Z,17.3,3.8,7.3,1.7,10.0,67.8
2023-10-22 15:00:00Z,15.8,4.2,7.7,1.4,9.8,66.2
2023-10-22 16:00:00Z,16.3,3.4,8.9,1.0,10.4,64.2
2023-10-22 17:00:00Z,14.0,5.4,16.9,0.9,18.5,53.2
2023-10-22 18:00:00Z,15.6,9.6,33.0,1.1,34.6,35.3
2023-10-22 19:00:00Z,30.3,13.8,58.3,3.4,63.5,10.4
2023-10-22 20:00:00Z,28.8,14.9,69.5,13.4,90.0,2.3
2023-10-22 21:00:00Z,21.8,17.9,64.8,11.8,82.8,3.4
2023-10-22 22:00:00Z,25.3,17.8,53.3,3.6,58.8,7.4
2023-10-22 23:00:00Z,17.9,9.8,43.4,2.2,46.7,13.0
2023-10-23 00:00:00Z,17.5,11.4,36.9,1.7,39.4,14.9
2023-10-23 01:00:00Z,13.9,7.0,29.9,1.2,31.8,21.8
2023-10-23 02:00:00Z,15.0,5.2,37.6,2.5,41.5,7.9
2023-10-23 03:00:00Z,10.0,10.2,31.5,2.0,34.6,12.0
2023-10-23 04:00:00Z,14.3,6.6,33.2,2.2,36.6,13.2
2023-10-23 05:00:00Z,11.1,4.0,37.2,4.8,44.5,16.3
2023-10-23 06:00:00Z,17.4,7.0,47.2,6.7,57.4,12.6
2023-10-23 07:00:00Z,16.2,5.7,49.9,11.6,67.8,11.5
2023-10-23 08:00:00Z,23.7,7.3,53.7,28.4,97.2,9.1
2023-10-23 09:00:00Z,,,47.2,15.9,71.5,14.3
2023-10-23 10:00:00Z,,,,,,
2023-10-23 11:00:00Z,,,,,,
2023-10-23 12:00:00Z,21.2,5.2,31.6,4.0,37.8,26.3
2023-10-23 13:00:00Z,17.4,3.0,37.9,6.4,47.8,20.8
2023-10-23 14:00:00Z,14.5,4.8,34.0,5.2,42.0,23.4
2023-10-23 15:00:00Z,11.7,5.7,,,,24.8
2023-10-23 16:00:00Z,12.2,7.1,51.8,17.2,78.2,6.1
2023-10-23 17:00:00Z,18.0,11.0,57.1,25.1,95.6,2.8
2023-10-23 18:00:00Z,13.9,11.0,51.6,10.6,67.9,4.7
2023-10-23 19:00:00Z,10.3,7.5,39.9,4.1,46.2,16.7
2023-10-23 20:00:00Z,7.3,5.3,18.2,1.8,21.0,30.7
2023-10-23 21:00:00Z,11.5,4.2,16.9,1.3,18.8,32.3
2023-10-23 22:00:00Z,9.9,6.0,13.2,1.0,14.7,38.6
2023-10-23 23:00:00Z,7.6,3.5,12.0,1.0,13.5,45.4
2023-10-24 00:00:00Z,5.7,1.7,9.5,0.6,10.3,49.2
2023-10-24 01:00:00Z,6.4,1.6,10.9,0.5,11.7,40.5
2023-10-24 02:00:00Z,14.7,7.5,12.4,0.6,13.4,33.5
2023-10-24 03:00:00Z,10.5,6.3,11.5,0.9,12.9,33.8
2023-10-24 04:00:00Z,8.5,2.5,11.4,0.9,12.9,34.0
2023-10-24 05:00:00Z,5.2,1.3,17.3,1.2,19.2,30.3
2023-10-24 06:00:00Z,7.0,1.9,25.3,2.5,29.1,26.3
2023-10-24 07:00:00Z,7.4,2.9,28.4,2.9,32.9,24.6
2023-10-24 08:00:00Z,15.1,2.2,22.6,3.5,28.1,35.7
2023-10-24 09:00:00Z,12.3,2.2,16.8,4.1,23.0,47.5
2023-10-24 10:00:00Z,20.9,1.2,13.7,4.1,19.9,59.5
2023-10-24 11:00:00Z,12.5,0.0,12.3,3.8,18.2,62.4
2023-10-24 12:00:00Z,17.7,2.7,11.0,2.6,15.0,66.5
2023-10-24 13:00:00Z,12.0,2.3,11.2,2.6,15.2,67.4
2023-10-24 14:00:00Z,19.8,2.1,9.8,1.9,12.8,70.1
2023-10-24 15:00:00Z,14.6,2.5,12.6,1.6,15.0,65.9
2023-10-24 16:00:00Z,11.7,1.9,12.6,1.3,14.5,66.0
2023-10-24 17:00:00Z,12.1,1.7,16.7,0.8,17.9,59.9
2023-10-24 18:00:00Z,14.0,8.2,30.3,0.8,31.6,42.9
2023-10-24 19:00:00Z,21.4,10.4,37.4,1.2,39.3,33.9
2023-10-24 20:00:00Z,18.2,6.2,36.8,1.2,38.7,30.9
2023-10-24 21:00:00Z,16.4,7.0,33.1,1.1,35.0,31.6
2023-10-24 22:00:00Z,15.9,6.6,27.4,1.1,29.2,38.6
2023-10-24 23:00:00Z,9.5,3.5,21.3,1.0,22.9,42.8
2023-10-25 00:00:00Z,11.3,2.2,15.4,0.8,16.7,45.5
2023-10-25 01:00:00Z,8.1,1.2,11.8,0.6,12.7,47.0
2023-10-25 02:00:00Z,7.2,1.5,10.4,0.5,11.2,46.8
2023-10-25 03:00:00Z,7.5,2.2,8.6,0.7,9.6,49.7
2023-10-25 04:00:00Z,4.7,0.0,8.9,0.9,10.3,47.9
2023-10-25 05:00:00Z,4.9,0.0,12.1,0.8,13.3,41.9
2023-10-25 06:00:00Z,5.7,0.0,20.1,1.2,22.1,32.1
2023-10-25 07:00:00Z,8.4,0.5,23.4,1.4,25.7,34.0
2023-10-25 08:00:00Z,9.0,0.0,20.5,2.6,24.6,35.9
2023-10-25 09:00:00Z,8.9,0.0,25.0,4.0,31.1,30.1
2023-10-25 10:00:00Z,10.3,0.5,,,,32.2
2023-10-25 11:00:00Z,15.1,0.0,,,,30.0
2023-10-25 12:00:00Z,11.0,0.0,32.9,2.2,36.4,29.6
2023-10-25 13:00:00Z,8.0,0.0,27.8,1.6,30.3,45.7
2023-10-25 14:00:00Z,10.7,0.0,15.3,2.5,19.2,51.9
2023-10-25 15:00:00Z,10.5,0.0,12.4,2.3,15.9,62.3
2023-10-25 16:00:00Z,7.9,0.0,13.7,2.4,17.3,65.4
2023-10-25 17:00:00Z,7.4,0.0,19.2,1.5,21.5,51.3
2023-10-25 18:00:00Z,10.1,0.0,17.8,1.2,19.6,53.9
2023-10-25 19:00:00Z,9.5,0.6,19.1,1.4,21.2,50.9
2023-10-25 20:00:00Z,11.6,1.8,17.2,1.3,19.1,51.8
2023-10-25 21:00:00Z,11.1,5.1,21.7,0.9,23.1,41.0
2023-10-25 22:00:00Z,7.0,4.7,22.4,1.0,23.9,37.1
2023-10-25 23:00:00Z,8.8,4.5,24.4,1.0,25.8,32.0
2023-10-26 00:00:00Z,8.0,3.2,22.8,0.9,24.1,31.6
2023-10-26 01:00:00Z,10.5,3.9,30.0,0.9,31.4,20.7
2023-10-26 02:00:00Z,12.3,4.6,23.9,1.2,25.8,21.5
2023-10-26 03:00:00Z,9.6,2.9,19.4,1.1,21.1,19.8
2023-10-26 04:00:00Z,7.6,0.9,20.0,1.6,22.4,19.1
2023-10-26 05:00:00Z,6.8,0.0,28.8,2.3,32.2,12.6
2023-10-26 06:00:00Z,4.9,0.3,34.4,4.0,40.5,6.7
2023-10-26 07:00:00Z,11.3,3.1,30.4,5.1,38.3,27.4
2023-10-26 08:00:00Z,26.8,6.4,25.7,3.6,31.2,
2023-10-26 09:00:00Z,22.8,6.1,,,,50.4
2023-10-26 10:00:00Z,23.8,2.3,20.1,3.6,25.6,48.2
2023-10-26 11:00:00Z,22.6,3.3,16.6,3.7,22.2,51.3
2023-10-26 12:00:00Z,24.4,5.0,16.3,3.3,21.4,52.0
2023-10-26 13:00:00Z,23.4,2.2,15.5,3.2,20.4,53.0
2023-10-26 14:00:00Z,24.9,2.1,15.3,2.5,19.2,51.4
2023-10-26 15:00:00Z,26.9,6.6,18.1,2.3,21.6,47.1
2023-10-26 16:00:00Z,22.5,8.1,20.3,1.6,22.8,43.2
2023-10-26 17:00:00Z,27.5,10.9,30.5,1.6,32.8,31.9
2023-10-26 18:00:00Z,22.8,9.8,34.7,2.0,37.7,24.5
2023-10-26 19:00:00Z,20.6,9.2,36.1,2.1,39.4,19.7
2023-10-26 20:00:00Z,17.7,10.6,34.1,2.1,37.3,27.3
2023-10-26 21:00:00Z,8.3,5.0,24.6,1.5,26.9,46.7
2023-10-26 22:00:00Z,8.9,2.1,34.7,1.9,37.7,41.6
2023-10-26 23:00:00Z,6.1,1.2,22.4,0.8,23.6,51.5
2023-10-27 00:00:00Z,8.6,0.3,14.5,0.9,16.0,54.7
2023-10-27 01:00:00Z,10.6,0.0,12.1,0.8,13.5,50.5
2023-10-27 02:00:00Z,9.3,0.0,10.5,1.1,12.1,48.5
2023-10-27 03:00:00Z,10.8,0.5,8.1,0.9,9.5,53.7
2023-10-27 04:00:00Z,11.6,1.9,9.7,0.8,10.9,57.0
2023-10-27 05:00:00Z,13.9,2.9,14.7,1.6,17.2,48.9
2023-10-27 06:00:00Z,15.2,1.4,18.1,1.7,20.7,45.7
2023-10-27 07:00:00Z,9.1,3.0,24.4,1.9,27.4,43.2
2023-10-27 08:00:00Z,17.3,4.7,26.3,3.7,31.9,45.2
2023-10-27 09:00:00Z,19.3,8.1,20.1,4.3,26.7,50.6
2023-10-27 10:00:00Z,18.2,3.7,14.0,3.3,19.0,54.5
2023-10-27 11:00:00Z,13.7,0.3,11.2,2.9,15.6,58.6
2023-10-27 12:00:00Z,23.3,3.2,10.3,2.9,14.9,62.1
2023-10-27 13:00:00Z,21.2,4.7,10.7,2.2,14.0,62.8
2023-10-27 14:00:00Z,15.0,3.3,11.0,1.9,13.9,61.9
2023-10-27 15:00:00Z,17.0,2.3,14.0,1.8,16.6,59.7
2023-10-27 16:00:00Z,12.4,4.5,15.6,1.2,17.2,57.1
2023-10-27 17:00:00Z,13.5,0.7,16.9,1.0,18.5,57.9
2023-10-27 18:00:00Z,8.9,0.0,17.6,1.0,19.2,60.1
2023-10-27 19:00:00Z,7.1,3.4,18.8,0.8,20.0,56.8
2023-10-27 20:00:00Z,7.8,2.4,15.1,1.0,16.7,61.8
2023-10-27 21:00:00Z,8.1,4.4,13.0,1.1,14.6,64.3
2023-10-27 22:00:00Z,12.0,3.4,10.8,0.8,12.1,63.4
2023-10-27 23:00:00Z,13.3,4.5,10.9,0.6,11.9,58.6
2023-10-28 00:00:00Z,14.2,8.6,8.6,0.5,9.3,60.8
2023-10-28 01:00:00Z,15.3,5.0,6.6,0.6,7.3,62.8
2023-10-28 02:00:00Z,10.4,1.1,6.0,0.5,6.8,62.3
2023-10-28 03:00:00Z,8.2,0.8,5.8,0.4,6.4,63.2
2023-10-28 04:00:00Z,10.8,0.5,6.4,0.6,7.4,62.5
2023-10-28 05:00:00Z,9.4,4.7,7.3,0.4,8.0,62.5
2023-10-28 06:00:00Z,10.0,5.9,9.4,0.7,10.4,60.7
2023-10-28 07:00:00Z,11.1,4.6,11.3,0.7,12.3,60.7
2023-10-28 08:00:00Z,12.0,4.4,10.9,0.9,12.3,60.9
2023-10-28 09:00:00Z,10.9,2.3,13.4,1.4,15.6,56.7
2023-10-28 10:00:00Z,9.7,2.0,12.2,1.6,14.6,58.6
2023-10-28 11:00:00Z,8.2,2.3,10.4,1.6,12.9,62.8
2023-10-28 12:00:00Z,9.2,1.7,10.2,1.5,12.5,63.9
2023-10-28 13:00:00Z,7.6,1.2,12.4,1.2,14.3,61.3
2023-10-28 14:00:00Z,10.5,1.3,13.6,1.3,15.6,57.1
2023-10-28 15:00:00Z,7.4,0.0,15.4,1.5,17.6,51.6
2023-10-28 16:00:00Z,6.9,0.0,21.6,1.0,23.3,41.8
2023-10-28 17:00:00Z,9.7,0.9,18.8,1.0,20.4,41.4
2023-10-28 18:00:00Z,8.9,2.2,18.1,1.3,19.9,44.2
2023-10-28 19:00:00Z,8.6,2.8,20.5,1.5,22.9,38.9
2023-10-28 20:00:00Z,9.9,3.9,18.1,1.3,20.1,40.1
2023-10-28 21:00:00Z,12.3,3.4,12.4,0.8,13.8,47.5
2023-10-28 22:00:00Z,7.9,3.1,8.8,0.7,9.9,53.6
2023-10-28 23:00:00Z,12.9,1.9,6.5,0.9,7.8,63.9
2023-10-29 00:00:00Z,6.8,1.3,8.5,0.5,9.2,65.4
2023-10-29 01:00:00Z,2.3,0.0,8.4,0.6,9.5,61.7
2023-10-29 02:00:00Z,9.0,1.9,5.5,0.6,6.4,63.1
2023-10-29 03:00:00Z,7.3,3.7,4.3,0.6,5.2,67.0
2023-10-29 04:00:00Z,12.6,4.6,4.9,0.6,5.9,68.1
2023-10-29 05:00:00Z,16.0,2.5,6.0,0.5,6.9,69.8
2023-10-29 06:00:00Z,17.1,2.5,10.1,0.4,10.8,57.6
2023-10-29 07:00:00Z,10.6,5.2,13.2,0.6,14.2,53.4
2023-10-29 08:00:00Z,11.0,3.0,13.7,1.0,15.3,51.8
2023-10-29 09:00:00Z,10.6,1.3,14.2,1.1,16.0,51.8
2023-10-29 10:00:00Z,9.8,2.5,12.1,1.4,14.2,58.3
2023-10-29 11:00:00Z,7.8,1.2,9.5,1.5,11.8,63.4
2023-10-29 12:00:00Z,7.4,0.0,6.1,1.5,8.5,74.2
2023-10-29 13:00:00Z,13.9,0.3,5.7,1.7,8.2,75.4
2023-10-29 14:00:00Z,15.3,0.5,6.8,1.2,8.7,73.8
2023-10-29 15:00:00Z,16.0,0.0,10.5,2.0,13.6,71.0
2023-10-29 16:00:00Z,14.4,2.4,9.8,1.5,12.1,70.5
2023-10-29 17:00:00Z,14.6,3.4,15.4,0.9,16.8,63.7
2023-10-29 18:00:00Z,13.7,3.8,17.1,0.9,18.4,60.5
2023-10-29 19:00:00Z,17.3,7.6,25.9,1.1,27.7,44.8
2023-10-29 20:00:00Z,22.1,10.2,27.2,1.2,29.1,36.4
2023-10-29 21:00:00Z,22.2,8.0,24.9,1.0,26.5,34.1
2023-10-29 22:00:00Z,19.3,8.1,20.2,0.9,21.5,36.6
2023-10-29 23:00:00Z,15.7,8.0,16.0,0.6,17.0,40.9
2023-10-30 00:00:00Z,14.0,3.6,12.1,0.8,13.4,46.8
2023-10-30 01:00:00Z,16.8,0.9,9.3,0.5,10.1,50.2
2023-10-30 02:00:00Z,18.3,0.7,8.8,0.6,9.8,49.5
2023-10-30 03:00:00Z,15.1,2.4,10.6,0.7,11.7,45.9
2023-10-30 04:00:00Z,16.4,1.5,13.2,1.0,14.7,39.3
2023-10-30 05:00:00Z,13.8,3.6,20.2,1.1,21.8,29.7
2023-10-30 06:00:00Z,11.7,2.9,27.7,1.7,30.3,21.4
2023-10-30 07:00:00Z,8.1,0.8,34.6,2.8,38.9,14.3
2023-10-30 08:00:00Z,9.4,3.7,45.8,12.3,64.7,5.3
2023-10-30 09:00:00Z,12.1,3.8,52.4,34.0,104.5,2.0
2023-10-30 10:00:00Z,12.8,6.0,54.5,15.1,77.6,10.1
2023-10-30 11:00:00Z,17.8,5.0,61.1,12.7,80.6,9.9
2023-10-30 12:00:00Z,13.9,6.5,55.8,26.2,96.0,6.9
2023-10-30 13:00:00Z,12.2,6.4,45.9,11.7,63.9,12.4
2023-10-30 14:00:00Z,9.3,2.6,33.6,8.7,46.9,35.8
2023-10-30 15:00:00Z,13.3,3.0,36.8,6.3,46.5,38.8
2023-10-30 16:00:00Z,10.1,3.6,27.8,3.3,32.8,43.6
2023-10-30 17:00:00Z,8.8,0.0,23.5,1.9,26.4,44.5
2023-10-30 18:00:00Z,9.7,4.8,33.3,2.0,36.4,32.9
2023-10-30 19:00:00Z,9.1,7.2,35.2,1.3,37.3,29.7
2023-10-30 20:00:00Z,10.2,5.5,30.6,2.0,33.6,33.2
2023-10-30 21:00:00Z,12.3,3.8,21.1,1.7,23.8,41.9
2023-10-30 22:00:00Z,10.4,3.7,18.5,1.3,20.5,42.0
2023-10-30 23:00:00Z,11.7,4.9,15.2,1.5,17.5,47.9
2023-10-31 00:00:00Z,14.0,2.7,15.3,1.0,16.9,49.7
2023-10-31 01:00:00Z,10.8,0.6,14.9,1.1,16.6,50.0
2023-10-31 02:00:00Z,12.4,1.5,13.3,0.5,14.1,49.1
2023-10-31 03:00:00Z,7.7,2.5,11.9,0.6,12.7,45.5
2023-10-31 04:00:00Z,8.2,1.3,10.2,0.5,11.1,45.3
2023-10-31 05:00:00Z,9.5,0.3,9.0,0.7,10.1,46.9
2023-10-31 06:00:00Z,8.5,1.7,13.0,1.3,15.0,46.8
2023-10-31 07:00:00Z,12.4,0.0,21.4,1.5,23.7,35.4
2023-10-31 08:00:00Z,10.8,0.0,21.3,2.7,25.5,46.2
2023-10-31 09:00:00Z,15.0,0.7,22.7,3.4,27.9,48.1
2023-10-31 10:00:00Z,16.0,1.4,20.1,3.1,24.9,46.4
2023-10-31 11:00:00Z,13.7,1.6,13.4,3.2,18.3,55.5
2023-10-31 12:00:00Z,11.4,1.0,12.0,2.5,15.8,55.7
2023-10-31 13:00:00Z,11.0,5.6,13.7,3.7,19.3,55.4
2023-10-31 14:00:00Z,13.0,4.4,11.1,2.4,14.7,60.2
2023-10-31 15:00:00Z,17.9,3.2,13.8,2.2,17.2,51.4
2023-10-31 16:00:00Z,15.8,2.6,17.4,2.0,20.4,48.8
2023-10-31 17:00:00Z,10.4,1.1,17.9,1.4,20.0,50.0
2023-10-31 18:00:00Z,20.0,2.1,28.9,1.4,31.1,35.7
2023-10-31 19:00:00Z,8.6,8.1,28.2,1.5,30.7,35.0
2023-10-31 20:00:00Z,12.6,3.1,24.0,1.3,26.0,39.8
2023-10-31 21:00:00Z,15.5,2.5,18.5,1.2,20.4,44.6
2023-10-31 22:00:00Z,12.0,5.4,14.7,0.8,16.0,43.9
2023-10-31 23:00:00Z,18.9,3.3,12.0,0.8,13.4,47.8
2023-11-01 00:00:00Z,16.2,3.3,9.6,0.6,10.7,53.1
2023-11-01 01:00:00Z,14.8,3.8,6.5,0.8,7.8,57.8
2023-11-01 02:00:00Z,15.3,4.4,7.1,0.6,8.1,58.3
2023-11-01 03:00:00Z,19.0,5.9,6.5,0.7,7.4,57.1
2023-11-01 04:00:00Z,12.2,3.7,6.5,0.6,7.5,54.8
2023-11-01 05:00:00Z,11.9,2.2,7.6,0.8,8.9,47.9
2023-11-01 06:00:00Z,17.7,2.4,9.8,1.1,11.5,39.6
2023-11-01 07:00:00Z,11.4,2.7,13.9,1.3,16.0,38.1
2023-11-01 08:00:00Z,12.5,4.0,15.9,1.4,18.1,32.7
2023-11-01 09:00:00Z,11.7,3.4,13.8,2.0,16.8,37.2
2023-11-01 10:00:00Z,10.2,3.3,13.3,2.1,16.5,38.9
2023-11-01 11:00:00Z,10.2,4.2,12.6,1.8,15.5,43.6
2023-11-01 12:00:00Z,9.3,2.0,12.6,1.5,15.0,48.9
2023-11-01 13:00:00Z,11.7,4.1,10.5,1.9,13.4,55.6
2023-11-01 14:00:00Z,13.8,3.3,9.2,1.9,12.2,58.8
2023-11-01 15:00:00Z,15.1,1.4,11.3,1.6,13.8,59.6
2023-11-01 16:00:00Z,9.9,0.5,10.3,1.5,12.6,64.7
2023-11-01 17:00:00Z,8.5,0.7,13.2,1.0,14.7,62.4
2023-11-01 18:00:00Z,7.0,3.9,16.3,0.7,17.5,56.9
2023-11-01 19:00:00Z,7.3,5.4,16.0,0.8,17.2,55.1
2023-11-01 20:00:00Z,15.8,5.3,17.5,1.2,19.4,49.7
2023-11-01 21:00:00Z,13.1,5.5,14.5,0.8,15.8,46.2
2023-11-01 22:00:00Z,11.8,3.2,11.4,0.8,12.7,52.5
2023-11-01 23:00:00Z,13.8,2.5,8.6,0.5,9.4,57.7
2023-11-02 00:00:00Z,9.4,1.9,7.0,0.7,7.9,55.9
2023-11-02 01:00:00Z,8.6,0.0,8.0,0.7,9.0,52.5
2023-11-02 02:00:00Z,6.2,0.0,5.5,0.7,6.7,58.0
2023-11-02 03:00:00Z,7.7,0.0,4.0,0.6,5.1,61.5
2023-11-02 04:00:00Z,6.3,0.0,3.5,0.4,4.0,74.8
2023-11-02 05:00:00Z,13.2,1.8,3.6,0.6,4.4,82.6
2023-11-02 06:00:00Z,10.8,1.3,6.1,0.7,7.1,74.0
2023-11-02 07:00:00Z,19.0,2.7,7.4,0.9,8.9,70.1
2023-11-02 08:00:00Z,15.9,4.0,8.7,1.2,10.5,68.0
2023-11-02 09:00:00Z,19.1,2.3,8.2,1.8,11.1,69.8
2023-11-02 10:00:00Z,22.2,2.0,6.8,1.8,9.6,74.4
2023-11-02 11:00:00Z,19.4,1.8,7.0,2.2,10.3,73.7
2023-11-02 12:00:00Z,15.6,3.0,7.0,2.1,10.3,74.9
2023-11-02 13:00:00Z,18.6,4.7,6.6,1.8,9.4,77.7
2023-11-02 14:00:00Z,20.2,3.7,8.3,1.6,10.8,75.6
2023-11-02 15:00:00Z,19.4,3.4,8.5,1.3,10.5,75.3
2023-11-02 16:00:00Z,19.1,5.2,10.4,1.1,12.0,73.3
2023-11-02 17:00:00Z,14.0,9.9,15.3,1.1,16.9,66.3
2023-11-02 18:00:00Z,9.6,7.1,13.2,1.1,14.9,71.0
2023-11-02 19:00:00Z,10.0,4.3,13.9,1.2,15.7,65.9
2023-11-02 20:00:00Z,6.2,5.8,14.7,1.1,16.3,65.3
2023-11-02 21:00:00Z,7.6,3.7,13.1,1.4,15.4,63.4
2023-11-02 22:00:00Z,9.1,2.8,14.0,1.1,15.7,60.7
2023-11-02 23:00:00Z,8.6,2.7,12.1,0.9,13.5,60.8
2023-11-03 00:00:00Z,7.2,2.8,9.8,0.7,10.9,61.1
2023-11-03 01:00:00Z,5.7,2.9,9.5,0.9,10.9,60.1
2023-11-03 02:00:00Z,5.2,3.3,9.4,0.9,10.7,60.3
2023-11-03 03:00:00Z,7.0,4.4,8.3,0.9,9.7,59.9
2023-11-03 04:00:00Z,15.7,2.2,8.8,0.8,10.1,57.8
2023-11-03 05:00:00Z,13.4,0.8,10.5,1.0,12.0,53.6
2023-11-03 06:00:00Z,12.2,5.2,14.6,1.1,16.4,49.6
2023-11-03 07:00:00Z,10.6,5.0,22.2,2.0,25.2,41.3
2023-11-03 08:00:00Z,11.7,4.9,26.3,3.0,30.9,36.2
2023-11-03 09:00:00Z,17.9,6.9,26.9,6.3,36.6,37.5
2023-11-03 10:00:00Z,11.0,4.3,18.2,5.0,26.0,47.7
2023-11-03 11:00:00Z,9.9,3.5,15.4,3.7,20.9,52.6
2023-11-03 12:00:00Z,6.1,3.9,14.3,3.1,19.2,57.1
2023-11-03 13:00:00Z,5.7,2.3,12.0,2.1,15.3,60.2
2023-11-03 14:00:00Z,8.2,0.0,15.1,2.0,18.2,55.8
2023-11-03 15:00:00Z,7.8,0.5,20.2,2.3,23.9,51.4
2023-11-03 16:00:00Z,5.8,1.9,20.9,1.9,23.9,47.5
2023-11-03 17:00:00Z,5.8,0.0,23.5,1.5,25.7,47.5
2023-11-03 18:00:00Z,7.5,3.1,29.5,1.4,31.6,38.0
2023-11-03 19:00:00Z,10.5,4.4,40.4,2.5,44.3,23.4
2023-11-03 20:00:00Z,13.4,10.6,39.9,2.8,44.3,21.9
2023-11-03 21:00:00Z,10.2,8.6,21.9,1.7,24.4,40.4
2023-11-03 22:00:00Z,7.4,4.8,16.8,1.4,18.9,44.3
2023-11-03 23:00:00Z,7.4,5.7,15.8,1.5,18.3,44.3
2023-11-04 00:00:00Z,6.8,6.2,13.7,1.4,15.9,46.7
2023-11-04 01:00:00Z,10.9,2.9,12.6,1.3,14.6,42.3
2023-11-04 02:00:00Z,14.2,1.4,10.7,1.0,12.3,44.4
2023-11-04 03:00:00Z,12.1,4.1,9.8,0.7,10.9,43.6
