,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2021-06-01 19:00:00Z,19.1,18.0,0.4,18.5,108.7
2021-06-01 20:00:00Z,20.1,21.2,0.2,21.5,98.5
2021-06-01 21:00:00Z,20.7,34.3,0.2,34.7,77.0
2021-06-01 22:00:00Z,23.2,33.9,0.1,34.0,74.2
2021-06-01 23:00:00Z,20.3,20.3,0.1,20.4,87.8
2021-06-02 00:00:00Z,18.4,14.9,0.0,15.0,90.8
2021-06-02 01:00:00Z,17.1,14.5,0.1,14.7,87.9
2021-06-02 02:00:00Z,16.4,15.3,0.1,15.6,79.9
2021-06-02 03:00:00Z,16.5,17.4,0.1,17.4,74.7
2021-06-02 04:00:00Z,14.9,14.5,0.1,14.6,73.5
2021-06-02 05:00:00Z,17.2,40.9,2.1,44.1,43.5
2021-06-02 06:00:00Z,20.5,32.6,2.5,36.4,48.4
2021-06-02 07:00:00Z,22.5,40.1,7.5,51.5,35.4
2021-06-02 08:00:00Z,28.3,39.9,10.7,56.2,38.6
2021-06-02 09:00:00Z,28.1,28.5,7.1,39.4,57.2
2021-06-02 10:00:00Z,25.4,20.6,3.7,26.2,78.0
2021-06-02 11:00:00Z,28.1,13.7,1.6,16.1,96.6
2021-06-02 12:00:00Z,24.3,9.7,1.0,11.2,100.4
2021-06-02 13:00:00Z,22.6,10.4,0.9,11.8,96.9
2021-06-02 14:00:00Z,21.1,10.1,0.9,11.6,92.2
2021-06-02 15:00:00Z,20.1,7.6,0.7,8.7,93.1
2021-06-02 16:00:00Z,17.5,8.0,0.7,9.0,92.3
2021-06-02 17:00:00Z,15.1,9.1,0.6,10.1,85.9
2021-06-02 18:00:00Z,13.9,12.1,0.9,13.4,76.4
2021-06-02 19:00:00Z,13.1,12.1,0.2,12.3,78.5
2021-06-02 20:00:00Z,15.8,12.3,0.1,12.5,71.5
2021-06-02 21:00:00Z,17.3,9.7,0.1,10.0,69.4
2021-06-02 22:00:00Z,21.0,8.3,0.1,8.4,72.3
2021-06-02 23:00:00Z,20.6,8.0,0.0,7.8,69.0
2021-06-03 00:00:00Z,19.2,6.5,0.0,6.5,74.6
2021-06-03 01:00:00Z,18.2,6.1,0.1,6.2,76.2
2021-06-03 02:00:00Z,18.4,6.4,0.1,6.5,71.8
2021-06-03 03:00:00Z,18.0,7.5,0.0,7.4,70.5
2021-06-03 04:00:00Z,17.9,8.6,0.0,8.7,68.0
2021-06-03 05:00:00Z,18.4,11.3,0.1,11.4,68.6
2021-06-03 06:00:00Z,20.1,21.6,1.0,23.2,50.9
2021-06-03 07:00:00Z,24.4,45.1,8.6,58.3,35.5
2021-06-03 08:00:00Z,33.5,52.3,14.2,74.1,31.8
2021-06-03 09:00:00Z,41.2,39.5,6.8,49.9,57.4
2021-06-03 10:00:00Z,32.4,24.3,4.1,30.6,86.5
2021-06-03 11:00:00Z,35.8,20.6,2.6,24.5,94.9
2021-06-03 12:00:00Z,30.3,26.4,3.1,31.2,94.5
2021-06-03 13:00:00Z,29.2,18.4,1.5,20.8,112.1
2021-06-03 14:00:00Z,24.6,35.3,3.1,40.0,95.5
2021-06-03 15:00:00Z,36.7,48.7,4.6,55.7,84.1
2021-06-03 16:00:00Z,36.7,32.6,1.9,35.6,104.4
2021-06-03 17:00:00Z,35.7,37.4,1.5,39.7,92.8
2021-06-03 18:00:00Z,30.0,28.6,2.1,31.8,87.1
2021-06-03 19:00:00Z,16.5,27.0,1.7,29.7,91.3
2021-06-03 20:00:00Z,19.0,26.2,0.3,26.6,87.9
2021-06-03 21:00:00Z,15.3,38.7,0.5,39.5,64.3
2021-06-03 22:00:00Z,15.3,34.8,0.6,35.6,56.6
2021-06-03 23:00:00Z,13.6,23.0,0.3,23.3,67.5
2021-06-04 00:00:00Z,13.0,21.2,0.4,21.7,64.4
2021-06-04 01:00:00Z,14.5,11.7,0.2,12.1,53.2
2021-06-04 02:00:00Z,20.2,9.0,0.2,9.4,48.6
2021-06-04 03:00:00Z,23.6,8.5,0.3,9.0,51.1
2021-06-04 04:00:00Z,16.7,16.3,0.9,17.8,42.4
2021-06-04 05:00:00Z,16.8,29.6,1.2,31.4,41.7
2021-06-04 06:00:00Z,13.9,26.7,1.3,28.6,59.8
2021-06-04 07:00:00Z,9.6,56.4,5.0,64.0,32.6
2021-06-04 08:00:00Z,10.7,47.4,10.1,62.9,41.3
2021-06-04 09:00:00Z,13.8,39.3,8.5,52.3,54.0
2021-06-04 10:00:00Z,10.6,33.5,6.5,43.4,61.7
2021-06-04 11:00:00Z,12.0,34.6,6.6,44.9,69.4
2021-06-04 12:00:00Z,14.9,32.1,5.1,39.9,59.5
2021-06-04 13:00:00Z,16.9,21.8,4.1,27.9,50.2
2021-06-04 14:00:00Z,16.3,26.4,9.2,40.4,35.9
2021-06-04 15:00:00Z,18.7,21.9,5.6,30.3,54.2
2021-06-04 16:00:00Z,13.2,25.4,3.9,31.4,60.3
2021-06-04 17:00:00Z,12.7,26.2,2.7,30.4,58.5
2021-06-04 18:00:00Z,12.9,24.5,2.1,27.8,58.1
2021-06-04 19:00:00Z,13.5,21.6,1.4,23.8,62.6
2021-06-04 20:00:00Z,15.0,22.5,0.8,23.8,54.4
2021-06-04 21:00:00Z,18.5,17.8,0.6,18.8,52.2
2021-06-04 22:00:00Z,15.6,12.9,0.4,13.5,62.7
2021-06-04 23:00:00Z,16.5,13.8,0.5,14.6,48.7
2021-06-05 00:00:00Z,15.2,11.7,0.2,12.1,44.7
2021-06-05 01:00:00Z,10.5,9.9,0.2,10.2,48.6
2021-06-05 02:00:00Z,9.0,9.8,0.3,10.2,40.5
2021-06-05 03:00:00Z,12.3,8.4,0.2,8.7,42.6
2021-06-05 04:00:00Z,16.8,8.5,0.4,9.1,42.8
2021-06-05 05:00:00Z,18.3,9.1,0.4,9.7,44.8
2021-06-05 06:00:00Z,17.4,12.2,0.9,13.5,44.0
2021-06-05 07:00:00Z,17.0,14.9,1.4,17.1,42.9
2021-06-05 08:00:00Z,16.0,17.2,3.1,21.9,43.2
2021-06-05 09:00:00Z,16.9,14.5,3.6,20.0,50.5
2021-06-05 10:00:00Z,16.0,13.2,3.3,18.3,59.8
2021-06-05 11:00:00Z,14.6,15.1,2.4,18.7,67.6
2021-06-05 12:00:00Z,15.0,16.0,2.6,20.0,66.4
2021-06-05 13:00:00Z,16.1,20.3,4.0,26.4,61.6
2021-06-05 14:00:00Z,17.7,20.3,2.6,24.2,64.1
2021-06-05 15:00:00Z,13.4,24.2,2.9,28.6,60.0
2021-06-05 16:00:00Z,12.4,19.5,2.6,23.6,64.4
2021-06-05 17:00:00Z,9.6,20.9,3.1,25.6,67.4
2021-06-05 18:00:00Z,11.9,25.5,2.8,29.8,62.5
2021-06-05 19:00:00Z,13.5,24.5,2.4,28.2,62.8
2021-06-05 20:00:00Z,15.1,25.1,1.0,26.6,67.0
2021-06-05 21:00:00Z,13.6,28.7,1.6,31.2,54.3
2021-06-05 22:00:00Z,12.5,29.3,1.7,32.0,49.2
2021-06-05 23:00:00Z,13.7,23.7,1.3,25.7,63.2
2021-06-06 00:00:00Z,14.9,19.3,1.2,21.2,66.3
2021-06-06 01:00:00Z,15.3,17.0,0.3,17.5,63.3
2021-06-06 02:00:00Z,14.0,16.8,0.6,17.6,60.9
2021-06-06 03:00:00Z,13.6,16.8,0.5,17.6,57.0
2021-06-06 04:00:00Z,11.9,15.1,0.2,15.5,51.3
2021-06-06 05:00:00Z,13.7,16.8,0.8,18.1,45.2
2021-06-06 06:00:00Z,14.5,20.4,2.8,24.7,43.1
2021-06-06 07:00:00Z,20.9,16.8,3.6,22.3,49.9
2021-06-06 08:00:00Z,11.1,15.0,4.0,21.1,53.0
2021-06-06 09:00:00Z,8.5,11.1,2.4,14.9,69.0
2021-06-06 10:00:00Z,5.6,10.7,2.1,14.1,83.0
2021-06-06 11:00:00Z,10.6,10.0,1.8,12.8,93.5
2021-06-06 12:00:00Z,11.3,12.5,2.0,15.6,93.0
2021-06-06 13:00:00Z,10.1,10.9,1.7,13.4,96.1
2021-06-06 14:00:00Z,11.8,11.4,1.8,14.1,92.6
2021-06-06 15:00:00Z,12.0,11.5,1.7,14.2,92.6
2021-06-06 16:00:00Z,13.2,13.7,2.4,17.2,93.1
2021-06-06 17:00:00Z,12.4,14.1,1.5,16.4,93.8
2021-06-06 18:00:00Z,12.7,18.9,1.7,21.5,89.1
2021-06-06 19:00:00Z,12.0,16.6,0.8,18.0,93.3
2021-06-06 20:00:00Z,14.2,26.4,0.6,27.4,79.7
2021-06-06 21:00:00Z,15.7,21.8,0.6,22.8,76.3
2021-06-06 22:00:00Z,14.3,14.9,0.2,15.3,80.5
2021-06-06 23:00:00Z,14.8,14.2,0.5,15.0,77.5
2021-06-07 00:00:00Z,15.4,8.6,0.1,8.8,70.0
2021-06-07 01:00:00Z,12.4,8.2,0.0,8.3,62.0
2021-06-07 02:00:00Z,10.0,7.2,0.1,7.3,59.1
2021-06-07 03:00:00Z,9.7,8.0,0.1,8.2,51.2
2021-06-07 04:00:00Z,11.5,17.5,0.7,18.6,38.9
2021-06-07 05:00:00Z,13.3,34.6,5.3,42.7,22.1
2021-06-07 06:00:00Z,18.2,46.2,20.7,78.0,12.0
2021-06-07 07:00:00Z,26.2,43.0,23.5,79.0,16.7
2021-06-07 08:00:00Z,28.3,39.0,19.3,68.6,26.9
2021-06-07 09:00:00Z,23.6,37.0,16.7,62.6,37.8
2021-06-07 10:00:00Z,22.2,24.9,7.4,36.1,68.9
2021-06-07 11:00:00Z,20.3,21.4,4.8,28.7,79.9
2021-06-07 12:00:00Z,17.9,19.1,2.7,23.2,91.4
2021-06-07 13:00:00Z,18.8,19.0,2.3,22.5,97.0
2021-06-07 14:00:00Z,18.5,18.9,1.6,21.4,97.8
2021-06-07 15:00:00Z,16.3,23.4,2.9,27.9,93.5
2021-06-07 16:00:00Z,19.8,15.6,1.9,18.5,97.3
2021-06-07 17:00:00Z,18.0,16.7,1.7,19.2,91.0
2021-06-07 18:00:00Z,15.2,18.8,1.9,21.8,87.9
2021-06-07 19:00:00Z,11.0,22.3,1.5,24.6,85.4
2021-06-07 20:00:00Z,14.4,24.4,0.7,25.5,81.2
2021-06-07 21:00:00Z,11.6,33.6,0.5,34.4,67.5
2021-06-07 22:00:00Z,12.9,26.1,0.3,26.6,74.1
2021-06-07 23:00:00Z,16.3,14.3,0.1,14.4,78.1
2021-06-08 00:00:00Z,19.2,13.7,0.1,13.9,80.0
2021-06-08 01:00:00Z,23.8,14.4,0.1,14.4,79.4
2021-06-08 02:00:00Z,25.7,13.1,0.0,13.0,73.8
2021-06-08 03:00:00Z,21.6,15.2,0.2,15.5,61.2
2021-06-08 04:00:00Z,23.3,21.7,0.7,22.9,56.9
2021-06-08 05:00:00Z,27.6,36.9,2.4,40.6,37.9
2021-06-08 06:00:00Z,34.5,59.7,15.7,83.7,19.8
2021-06-08 07:00:00Z,42.3,59.2,24.9,97.3,17.7
2021-06-08 08:00:00Z,51.8,52.8,26.8,93.8,24.0
2021-06-08 09:00:00Z,49.3,48.8,19.8,79.1,37.9
2021-06-08 10:00:00Z,49.6,32.9,7.9,44.9,77.7
2021-06-08 11:00:00Z,31.9,22.5,3.6,28.0,106.0
2021-06-08 12:00:00Z,24.4,17.3,1.8,20.1,118.3
2021-06-08 13:00:00Z,21.7,18.5,2.3,22.2,120.8
2021-06-08 14:00:00Z,14.9,17.4,1.5,19.7,121.1
2021-06-08 15:00:00Z,17.7,18.5,2.0,21.6,118.9
2021-06-08 16:00:00Z,24.0,17.5,1.5,19.8,119.5
2021-06-08 17:00:00Z,19.7,16.2,1.2,18.1,116.6
2021-06-08 18:00:00Z,19.4,21.5,1.1,23.0,105.3
2021-06-08 19:00:00Z,21.5,24.3,0.8,25.6,99.1
2021-06-08 20:00:00Z,20.3,27.0,0.8,28.3,90.5
2021-06-08 21:00:00Z,20.4,31.4,0.1,31.6,80.0
2021-06-08 22:00:00Z,19.8,26.1,0.5,26.8,72.7
2021-06-08 23:00:00Z,15.1,16.4,0.1,16.6,67.7
2021-06-09 00:00:00Z,12.3,17.0,0.1,17.1,64.3
2021-06-09 01:00:00Z,12.7,15.9,0.1,16.0,61.8
2021-06-09 02:00:00Z,10.7,11.3,0.2,11.5,60.3
2021-06-09 03:00:00Z,10.1,14.7,0.2,15.0,57.2
2021-06-09 04:00:00Z,11.7,23.4,0.3,24.0,40.1
2021-06-09 05:00:00Z,13.4,38.3,5.5,46.8,26.0
2021-06-09 06:00:00Z,17.4,60.4,29.0,104.9,9.5
2021-06-09 07:00:00Z,34.2,63.7,26.7,104.5,21.4
2021-06-09 08:00:00Z,42.7,59.8,19.9,90.2,37.7
2021-06-09 09:00:00Z,42.5,46.0,10.2,61.7,64.3
2021-06-09 10:00:00Z,31.4,28.9,5.5,37.1,80.6
2021-06-09 11:00:00Z,22.1,19.9,3.4,25.0,97.7
2021-06-09 12:00:00Z,19.1,17.1,2.9,21.5,103.5
2021-06-09 13:00:00Z,17.7,15.0,2.2,18.5,108.0
2021-06-09 14:00:00Z,17.2,14.6,1.9,17.7,110.4
2021-06-09 15:00:00Z,14.4,18.5,2.4,22.3,106.1
2021-06-09 16:00:00Z,16.4,13.7,1.2,15.5,110.2
2021-06-09 17:00:00Z,19.5,18.0,1.9,20.8,107.0
2021-06-09 18:00:00Z,17.7,19.9,0.9,21.3,99.7
2021-06-09 19:00:00Z,18.6,24.8,0.9,26.3,92.2
2021-06-09 20:00:00Z,16.2,24.2,0.8,25.4,88.4
2021-06-09 21:00:00Z,16.8,19.5,0.0,19.5,86.4
2021-06-09 22:00:00Z,18.7,31.8,0.7,32.9,62.2
2021-06-09 23:00:00Z,18.0,26.8,0.5,27.5,60.9
2021-06-10 00:00:00Z,17.6,21.3,0.5,22.1,65.4
2021-06-10 01:00:00Z,17.2,12.7,0.1,12.9,67.5
2021-06-10 02:00:00Z,15.2,9.6,0.1,9.8,66.4
2021-06-10 03:00:00Z,15.3,9.5,0.1,9.8,69.3
2021-06-10 04:00:00Z,15.1,10.7,0.1,10.8,66.2
2021-06-10 05:00:00Z,14.0,22.0,1.2,23.9,55.0
2021-06-10 06:00:00Z,10.7,32.7,2.8,37.1,45.3
2021-06-10 07:00:00Z,14.4,50.1,11.3,67.5,28.9
2021-06-10 08:00:00Z,23.9,43.9,11.0,60.7,37.3
2021-06-10 09:00:00Z,21.3,42.9,13.5,63.5,44.1
2021-06-10 10:00:00Z,31.8,42.8,14.2,64.5,49.3
2021-06-10 11:00:00Z,33.2,42.6,10.0,57.9,67.4
2021-06-10 12:00:00Z,29.1,31.1,6.1,40.5,92.4
2021-06-10 13:00:00Z,28.6,25.0,4.2,31.4,103.8
2021-06-10 14:00:00Z,28.3,20.1,2.6,24.1,119.9
2021-06-10 15:00:00Z,27.4,20.5,2.3,23.9,119.8
2021-06-10 16:00:00Z,25.6,21.4,1.9,24.3,109.0
2021-06-10 17:00:00Z,31.3,21.8,1.9,24.7,106.8
2021-06-10 18:00:00Z,23.0,21.4,1.8,24.3,91.8
2021-06-10 19:00:00Z,16.2,20.0,1.5,22.3,74.6
2021-06-10 20:00:00Z,14.1,16.6,0.9,18.1,59.1
2021-06-10 21:00:00Z,13.6,19.7,0.9,21.2,51.4
2021-06-10 22:00:00Z,15.0,23.6,1.7,26.1,44.4
2021-06-10 23:00:00Z,17.0,21.1,1.0,22.7,35.6
2021-06-11 00:00:00Z,11.5,12.1,0.6,12.9,31.4
2021-06-11 01:00:00Z,8.0,9.7,0.4,10.3,29.1
2021-06-11 02:00:00Z,5.7,8.3,0.4,9.0,26.2
2021-06-11 03:00:00Z,6.3,10.0,0.6,10.8,22.4
2021-06-11 04:00:00Z,7.3,20.3,3.1,24.9,13.6
2021-06-11 05:00:00Z,9.6,31.6,15.3,55.0,4.8
2021-06-11 06:00:00Z,16.1,32.7,27.9,75.5,5.8
2021-06-11 07:00:00Z,23.4,29.2,27.3,71.1,10.3
2021-06-11 08:00:00Z,29.8,24.6,16.4,49.8,19.3
2021-06-11 09:00:00Z,22.4,22.8,15.0,45.9,25.7
2021-06-11 10:00:00Z,16.8,16.1,7.9,28.2,40.4
2021-06-11 11:00:00Z,15.8,13.8,5.5,22.3,54.9
2021-06-11 12:00:00Z,18.0,12.1,4.0,18.2,64.2
2021-06-11 13:00:00Z,18.1,12.2,3.4,17.4,63.8
2021-06-11 14:00:00Z,17.2,13.5,4.2,19.9,61.3
2021-06-11 15:00:00Z,14.9,12.0,3.7,17.7,60.5
2021-06-11 16:00:00Z,11.4,12.9,3.0,17.5,57.8
2021-06-11 17:00:00Z,15.2,15.5,3.3,20.5,64.3
2021-06-11 18:00:00Z,12.8,17.8,2.6,21.8,65.9
2021-06-11 19:00:00Z,14.3,24.4,2.7,28.7,61.7
2021-06-11 20:00:00Z,17.0,21.8,1.1,23.5,61.1
2021-06-11 21:00:00Z,17.4,19.2,1.0,20.8,50.2
2021-06-11 22:00:00Z,14.9,24.3,2.6,28.3,30.3
2021-06-11 23:00:00Z,15.2,24.1,2.7,28.2,29.8
2021-06-12 00:00:00Z,14.8,16.3,1.4,18.6,26.7
2021-06-12 01:00:00Z,11.4,10.9,0.9,12.3,28.1
2021-06-12 02:00:00Z,7.5,9.0,0.3,9.6,28.7
2021-06-12 03:00:00Z,6.8,8.6,0.3,8.9,27.7
2021-06-12 04:00:00Z,6.1,9.7,0.5,10.5,25.1
2021-06-12 05:00:00Z,6.4,11.2,1.1,12.8,25.0
2021-06-12 06:00:00Z,7.3,14.4,5.0,22.3,21.7
2021-06-12 07:00:00Z,8.1,14.7,6.8,25.1,22.7
2021-06-12 08:00:00Z,7.9,13.2,8.9,26.8,23.4
2021-06-12 09:00:00Z,11.3,10.5,7.5,21.9,24.3
2021-06-12 10:00:00Z,15.6,9.8,5.4,18.1,31.3
2021-06-12 11:00:00Z,14.3,10.7,5.7,19.4,37.5
2021-06-12 12:00:00Z,11.2,9.0,4.2,15.4,40.1
2021-06-12 13:00:00Z,10.6,8.7,3.4,14.0,46.1
2021-06-12 14:00:00Z,11.5,11.3,3.6,17.0,58.2
2021-06-12 15:00:00Z,17.1,11.5,2.5,15.3,71.9
2021-06-12 16:00:00Z,17.0,15.4,3.4,20.6,60.0
2021-06-12 17:00:00Z,14.6,15.2,2.6,19.2,57.9
2021-06-12 18:00:00Z,15.7,14.4,2.3,17.9,63.0
2021-06-12 19:00:00Z,17.1,17.3,1.8,20.1,59.0
2021-06-12 20:00:00Z,16.9,21.2,2.1,24.4,52.4
2021-06-12 21:00:00Z,13.5,20.4,1.1,22.1,49.1
2021-06-12 22:00:00Z,11.7,21.7,0.9,23.1,48.7
2021-06-12 23:00:00Z,12.0,27.5,1.7,30.1,40.9
2021-06-13 00:00:00Z,11.7,20.3,0.9,21.7,46.0
2021-06-13 01:00:00Z,11.0,14.6,0.5,15.4,49.8
2021-06-13 02:00:00Z,10.2,8.7,0.0,8.8,53.4
2021-06-13 03:00:00Z,10.0,8.3,0.2,8.5,51.7
2021-06-13 04:00:00Z,12.0,11.6,0.1,11.8,45.5
2021-06-13 05:00:00Z,12.2,16.3,0.8,17.6,41.7
2021-06-13 06:00:00Z,13.6,14.3,1.3,16.4,50.1
2021-06-13 07:00:00Z,15.9,9.7,1.0,11.2,67.4
2021-06-13 08:00:00Z,16.2,9.1,1.5,11.4,76.4
2021-06-13 09:00:00Z,18.0,7.5,0.8,8.7,82.6
2021-06-13 10:00:00Z,19.4,8.6,1.2,10.5,86.9
2021-06-13 11:00:00Z,27.5,9.3,1.3,11.3,89.6
2021-06-13 12:00:00Z,17.4,10.6,1.9,13.6,87.8
2021-06-13 13:00:00Z,13.9,10.0,1.8,12.9,88.5
2021-06-13 14:00:00Z,15.4,8.7,1.3,10.7,87.8
2021-06-13 15:00:00Z,14.0,9.6,1.4,11.8,88.6
2021-06-13 16:00:00Z,7.8,7.6,0.7,8.8,91.3
2021-06-13 17:00:00Z,11.4,9.6,1.0,11.1,89.4
2021-06-13 18:00:00Z,12.6,13.0,1.0,14.4,87.0
2021-06-13 19:00:00Z,17.7,15.6,0.8,16.7,80.0
2021-06-13 20:00:00Z,18.1,18.4,0.6,19.3,74.9
2021-06-13 21:00:00Z,14.1,27.1,0.3,27.4,60.3
2021-06-13 22:00:00Z,14.7,51.4,1.6,53.7,33.9
2021-06-13 23:00:00Z,15.4,72.2,3.0,76.9,10.0
2021-06-14 00:00:00Z,19.5,70.7,3.0,75.5,7.9
2021-06-14 01:00:00Z,18.5,56.2,1.0,57.8,20.3
2021-06-14 02:00:00Z,18.0,36.1,0.5,36.9,31.7
2021-06-14 03:00:00Z,16.3,21.3,0.1,21.6,50.0
2021-06-14 04:00:00Z,14.3,32.5,1.1,34.1,31.3
2021-06-14 05:00:00Z,17.3,47.3,5.7,56.1,24.3
2021-06-14 06:00:00Z,22.9,58.8,17.2,85.3,19.6
2021-06-14 07:00:00Z,28.2,58.1,21.1,90.6,25.2
2021-06-14 08:00:00Z,36.5,61.5,24.1,98.3,28.3
2021-06-14 09:00:00Z,42.2,44.4,13.2,64.7,54.4
2021-06-14 10:00:00Z,29.6,,,,
2021-06-14 11:00:00Z,,18.7,3.0,23.4,
2021-06-14 12:00:00Z,,17.0,2.4,20.7,
2021-06-14 13:00:00Z,,18.2,2.2,21.6,102.1
2021-06-14 14:00:00Z,16.8,25.5,3.2,30.5,106.0
2021-06-14 15:00:00Z,17.6,27.2,3.2,32.1,115.9
2021-06-14 16:00:00Z,25.2,22.7,1.8,25.5,135.5
2021-06-14 17:00:00Z,24.6,20.2,1.3,22.1,129.0
2021-06-14 18:00:00Z,19.0,23.0,1.5,25.3,111.8
2021-06-14 19:00:00Z,19.8,21.6,0.9,22.9,103.3
2021-06-14 20:00:00Z,15.6,20.6,0.4,21.2,92.8
2021-06-14 21:00:00Z,20.5,17.5,0.3,18.0,87.5
2021-06-14 22:00:00Z,20.2,22.6,0.4,23.3,80.5
2021-06-14 23:00:00Z,20.3,21.0,0.1,21.1,84.1
2021-06-15 00:00:00Z,20.0,13.4,0.0,13.2,90.4
2021-06-15 01:00:00Z,19.2,13.1,0.0,13.2,82.3
2021-06-15 02:00:00Z,18.6,13.8,0.1,14.0,78.2
2021-06-15 03:00:00Z,18.7,14.7,0.1,15.0,67.0
2021-06-15 04:00:00Z,19.0,15.0,0.1,15.0,62.8
2021-06-15 05:00:00Z,19.7,28.4,2.0,31.6,49.2
2021-06-15 06:00:00Z,24.6,48.5,7.5,59.9,37.4
2021-06-15 07:00:00Z,30.1,47.4,8.9,61.2,48.7
2021-06-15 08:00:00Z,32.9,57.2,14.5,79.5,47.4
2021-06-15 09:00:00Z,49.7,66.1,16.7,91.6,49.9
2021-06-15 10:00:00Z,66.3,49.5,10.2,65.1,80.1
2021-06-15 11:00:00Z,45.2,26.9,3.7,32.4,107.8
2021-06-15 12:00:00Z,40.6,22.9,2.6,26.9,120.8
2021-06-15 13:00:00Z,31.9,16.1,1.9,19.0,116.6
2021-06-15 14:00:00Z,24.4,16.3,1.6,18.9,119.2
2021-06-15 15:00:00Z,22.8,16.5,1.6,18.9,121.2
2021-06-15 16:00:00Z,20.6,19.2,1.7,21.8,120.1
2021-06-15 17:00:00Z,27.3,20.2,1.7,22.7,110.7
2021-06-15 18:00:00Z,24.4,21.6,1.2,23.4,102.2
2021-06-15 19:00:00Z,21.0,20.3,0.9,21.6,96.0
2021-06-15 20:00:00Z,20.9,23.4,0.3,23.8,90.1
2021-06-15 21:00:00Z,21.8,24.3,0.4,24.9,87.3
2021-06-15 22:00:00Z,26.5,24.9,0.1,25.2,92.7
2021-06-15 23:00:00Z,30.2,33.1,0.1,33.3,78.4
2021-06-16 00:00:00Z,29.3,21.6,0.1,21.8,86.6
2021-06-16 01:00:00Z,28.4,20.5,0.2,20.6,81.2
2021-06-16 02:00:00Z,29.0,30.5,0.4,31.0,58.6
2021-06-16 03:00:00Z,34.6,41.1,0.4,41.9,39.5
2021-06-16 04:00:00Z,34.2,40.9,0.8,42.2,42.2
2021-06-16 05:00:00Z,36.2,61.4,5.9,70.6,22.2
2021-06-16 06:00:00Z,43.3,80.2,33.3,131.2,10.5
2021-06-16 07:00:00Z,55.2,48.6,7.6,60.2,64.8
2021-06-16 08:00:00Z,38.2,50.0,5.9,59.1,68.8
2021-06-16 09:00:00Z,39.3,32.5,4.5,39.4,97.4
2021-06-16 10:00:00Z,29.5,17.6,2.0,20.7,115.3
2021-06-16 11:00:00Z,24.2,15.1,1.3,17.1,131.8
2021-06-16 12:00:00Z,27.3,14.0,0.8,15.3,142.7
2021-06-16 13:00:00Z,30.5,13.6,0.6,14.7,139.7
2021-06-16 14:00:00Z,33.7,10.9,0.6,11.9,134.9
2021-06-16 15:00:00Z,22.2,10.5,0.7,11.5,131.7
2021-06-16 16:00:00Z,15.1,12.0,0.6,13.1,134.0
2021-06-16 17:00:00Z,24.5,21.3,0.9,22.6,115.5
2021-06-16 18:00:00Z,22.3,20.1,0.3,20.5,102.6
2021-06-16 19:00:00Z,19.2,19.9,0.0,20.0,96.9
2021-06-16 20:00:00Z,19.3,21.7,0.0,21.7,90.9
2021-06-16 21:00:00Z,19.9,23.0,0.0,23.1,82.4
2021-06-16 22:00:00Z,19.6,26.1,0.1,26.2,75.9
2021-06-16 23:00:00Z,20.3,29.0,0.1,29.2,66.7
2021-06-17 00:00:00Z,22.9,28.3,0.1,28.6,62.8
2021-06-17 01:00:00Z,22.3,25.6,0.1,25.7,66.8
2021-06-17 02:00:00Z,21.3,17.7,0.0,17.7,71.3
2021-06-17 03:00:00Z,,5.4,0.0,5.2,87.4
2021-06-17 04:00:00Z,12.7,5.8,0.1,5.8,83.2
2021-06-17 05:00:00Z,12.4,12.6,0.1,12.8,69.5
2021-06-17 06:00:00Z,14.1,25.1,1.8,27.8,61.0
2021-06-17 07:00:00Z,18.0,30.1,3.7,35.8,59.7
2021-06-17 08:00:00Z,19.6,20.3,2.3,24.1,69.4
2021-06-17 09:00:00Z,18.6,13.0,1.6,15.4,90.0
2021-06-17 10:00:00Z,13.3,11.2,1.4,13.2,99.4
2021-06-17 11:00:00Z,19.2,9.9,1.1,11.5,108.6
2021-06-17 12:00:00Z,14.2,9.3,1.1,10.9,118.0
2021-06-17 13:00:00Z,13.0,11.7,1.1,13.4,120.5
2021-06-17 14:00:00Z,13.5,10.5,0.8,11.6,119.7
2021-06-17 15:00:00Z,13.1,14.7,0.6,15.6,112.7
2021-06-17 16:00:00Z,15.2,13.6,0.9,15.1,110.1
2021-06-17 17:00:00Z,14.6,14.0,0.6,14.9,107.4
2021-06-17 18:00:00Z,15.7,18.1,0.5,18.9,92.4
2021-06-17 19:00:00Z,16.9,17.2,0.3,17.6,87.1
2021-06-17 20:00:00Z,17.3,15.1,0.3,15.6,91.0
2021-06-17 21:00:00Z,13.3,19.9,0.3,20.4,76.6
2021-06-17 22:00:00Z,9.9,21.7,0.4,22.2,74.1
2021-06-17 23:00:00Z,9.9,22.0,0.2,22.3,75.3
2021-06-18 00:00:00Z,12.3,15.6,0.0,15.7,73.4
2021-06-18 01:00:00Z,12.1,17.5,0.1,17.8,61.8
2021-06-18 02:00:00Z,10.6,9.2,0.1,9.4,70.4
2021-06-18 03:00:00Z,11.1,7.4,0.0,7.2,68.7
2021-06-18 04:00:00Z,11.7,13.9,0.2,14.2,62.1
2021-06-18 05:00:00Z,11.0,32.4,4.2,38.8,42.4
2021-06-18 06:00:00Z,14.8,39.1,4.7,46.3,34.1
2021-06-18 07:00:00Z,17.4,25.0,3.7,30.7,44.3
2021-06-18 08:00:00Z,17.9,21.4,3.5,26.7,61.3
2021-06-18 09:00:00Z,17.3,13.9,2.2,17.2,72.6
