,PA18:PM10,PA18:PM25,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2022-11-19 05:00:00Z,9.2,6.4,21.3,1.9,24.3,33.9
2022-11-19 06:00:00Z,7.1,6.2,24.2,2.7,28.3,28.9
2022-11-19 07:00:00Z,9.3,4.9,32.4,4.2,38.8,20.9
2022-11-19 08:00:00Z,12.8,5.6,32.9,5.0,40.5,23.1
2022-11-19 09:00:00Z,9.7,7.5,32.5,8.4,45.3,22.0
2022-11-19 10:00:00Z,13.6,9.7,31.1,8.2,43.5,26.1
2022-11-19 11:00:00Z,15.2,11.0,31.0,11.4,48.4,28.4
2022-11-19 12:00:00Z,13.9,14.6,29.5,11.6,47.4,32.1
2022-11-19 13:00:00Z,15.5,13.1,25.7,7.8,37.6,41.8
2022-11-19 14:00:00Z,11.8,10.8,20.4,4.6,27.5,51.8
2022-11-19 15:00:00Z,10.7,7.0,23.4,3.6,28.9,47.9
2022-11-19 16:00:00Z,9.9,6.9,24.7,3.4,30.0,52.4
2022-11-19 17:00:00Z,6.1,7.9,33.0,4.0,39.2,42.1
2022-11-19 18:00:00Z,7.1,5.8,35.2,4.1,41.5,40.2
2022-11-19 19:00:00Z,7.3,6.6,34.5,3.1,39.3,40.5
2022-11-19 20:00:00Z,12.1,9.2,36.8,3.9,42.8,35.0
2022-11-19 21:00:00Z,18.7,12.9,45.1,4.4,51.8,24.7
2022-11-19 22:00:00Z,19.2,14.0,30.8,2.4,34.5,36.7
2022-11-19 23:00:00Z,17.7,12.2,23.5,1.9,26.5,42.7
2022-11-20 00:00:00Z,14.3,8.5,19.9,1.5,22.1,46.3
2022-11-20 01:00:00Z,13.5,9.7,21.9,1.5,24.2,43.4
2022-11-20 02:00:00Z,12.2,7.1,19.4,1.3,21.6,49.3
2022-11-20 03:00:00Z,11.7,6.5,19.1,0.9,20.6,49.7
2022-11-20 04:00:00Z,10.2,5.3,22.7,1.5,24.9,45.1
2022-11-20 05:00:00Z,12.1,5.1,22.5,1.7,25.1,42.8
2022-11-20 06:00:00Z,7.3,7.2,20.9,1.7,23.5,45.1
2022-11-20 07:00:00Z,9.7,5.3,19.9,1.0,21.5,45.2
2022-11-20 08:00:00Z,10.5,5.9,25.0,1.9,27.9,36.6
2022-11-20 09:00:00Z,10.9,8.5,19.9,2.2,23.0,43.1
2022-11-20 10:00:00Z,11.1,7.3,20.5,2.5,24.4,36.9
2022-11-20 11:00:00Z,11.4,8.4,22.5,3.4,27.8,34.4
2022-11-20 12:00:00Z,9.7,8.2,17.6,2.5,21.5,46.9
2022-11-20 13:00:00Z,7.7,4.7,15.8,2.7,19.7,44.2
2022-11-20 14:00:00Z,8.5,2.9,18.8,3.9,24.6,40.6
2022-11-20 15:00:00Z,4.4,5.5,17.7,3.7,23.3,44.8
2022-11-20 16:00:00Z,8.5,5.5,19.8,2.7,23.8,45.0
2022-11-20 17:00:00Z,13.8,8.9,22.0,2.5,25.8,54.6
2022-11-20 18:00:00Z,10.4,8.7,26.9,2.4,30.6,46.2
2022-11-20 19:00:00Z,12.8,11.6,30.3,2.5,34.1,40.3
2022-11-20 20:00:00Z,18.6,12.6,24.4,2.2,27.7,43.3
2022-11-20 21:00:00Z,17.6,10.2,18.0,1.8,20.8,50.6
2022-11-20 22:00:00Z,16.2,7.7,14.0,1.5,16.3,53.1
2022-11-20 23:00:00Z,14.3,7.4,12.5,1.4,14.6,52.5
2022-11-21 00:00:00Z,14.3,8.3,14.3,1.4,16.5,50.6
2022-11-21 01:00:00Z,12.0,9.3,14.7,1.4,16.9,49.2
2022-11-21 02:00:00Z,11.7,7.6,15.0,1.4,17.2,44.9
2022-11-21 03:00:00Z,8.6,7.2,15.6,1.6,18.1,40.1
2022-11-21 04:00:00Z,13.6,8.5,13.4,1.4,15.6,40.0
2022-11-21 05:00:00Z,12.8,6.6,19.8,1.2,21.8,27.4
2022-11-21 06:00:00Z,13.8,9.9,35.0,3.8,41.0,13.4
2022-11-21 07:00:00Z,18.9,9.0,38.9,4.7,46.1,12.6
2022-11-21 08:00:00Z,23.6,8.7,46.5,11.1,63.5,5.6
2022-11-21 09:00:00Z,26.1,13.4,42.8,14.5,65.0,6.1
2022-11-21 10:00:00Z,21.1,13.0,37.2,10.0,52.7,12.8
2022-11-21 11:00:00Z,23.8,12.4,30.0,7.4,41.3,22.4
2022-11-21 12:00:00Z,22.6,9.7,30.4,6.0,39.6,25.2
2022-11-21 13:00:00Z,24.6,10.3,27.5,4.9,35.1,25.6
2022-11-21 14:00:00Z,19.7,11.5,30.6,5.2,38.6,25.3
2022-11-21 15:00:00Z,16.8,10.5,28.8,4.2,35.1,30.6
2022-11-21 16:00:00Z,13.0,11.0,29.4,2.7,33.6,28.5
2022-11-21 17:00:00Z,8.5,4.7,34.0,2.8,38.3,21.2
2022-11-21 18:00:00Z,10.7,4.8,36.9,4.0,43.0,26.9
2022-11-21 19:00:00Z,14.7,9.9,29.1,2.5,32.9,41.8
2022-11-21 20:00:00Z,19.6,12.3,24.8,2.2,28.1,49.2
2022-11-21 21:00:00Z,14.5,8.4,18.8,1.5,21.1,54.7
2022-11-21 22:00:00Z,12.2,7.4,18.7,1.7,21.4,51.6
2022-11-21 23:00:00Z,8.6,7.9,14.6,1.6,17.0,53.8
2022-11-22 00:00:00Z,11.3,6.0,12.1,1.1,13.8,55.5
2022-11-22 01:00:00Z,10.6,4.5,10.6,1.0,12.1,55.6
2022-11-22 02:00:00Z,7.4,4.8,9.9,0.9,11.4,56.2
2022-11-22 03:00:00Z,8.9,7.7,8.9,1.1,10.7,57.3
2022-11-22 04:00:00Z,11.5,5.7,8.9,0.9,10.2,57.4
2022-11-22 05:00:00Z,8.1,4.5,9.5,1.1,11.3,57.0
2022-11-22 06:00:00Z,9.2,3.6,13.4,1.7,16.0,52.9
2022-11-22 07:00:00Z,8.1,2.6,20.3,2.6,24.3,44.8
2022-11-22 08:00:00Z,5.6,0.8,22.9,2.5,26.8,45.9
2022-11-22 09:00:00Z,4.7,2.5,26.0,2.9,30.4,44.7
2022-11-22 10:00:00Z,8.4,2.6,21.4,4.3,28.1,50.8
2022-11-22 11:00:00Z,12.9,4.7,15.7,4.7,22.9,56.3
2022-11-22 12:00:00Z,13.4,8.7,13.4,3.8,19.3,61.6
2022-11-22 13:00:00Z,13.6,5.3,12.7,3.1,17.5,63.2
2022-11-22 14:00:00Z,15.0,4.1,15.1,2.5,19.0,59.8
2022-11-22 15:00:00Z,14.4,5.1,18.9,2.6,23.0,56.3
2022-11-22 16:00:00Z,14.0,5.8,19.7,1.9,22.6,54.6
2022-11-22 17:00:00Z,15.4,4.4,24.0,1.7,26.6,49.5
2022-11-22 18:00:00Z,16.6,6.2,22.5,1.6,25.0,50.8
2022-11-22 19:00:00Z,12.9,7.0,24.4,1.9,27.4,47.1
2022-11-22 20:00:00Z,15.7,6.5,24.5,1.8,27.2,47.1
2022-11-22 21:00:00Z,13.6,7.7,19.2,1.5,21.5,51.7
2022-11-22 22:00:00Z,18.8,7.6,17.0,1.5,19.3,51.4
2022-11-22 23:00:00Z,16.0,9.8,18.7,1.2,20.4,48.3
2022-11-23 00:00:00Z,9.9,8.6,18.2,1.2,20.2,46.6
2022-11-23 01:00:00Z,16.2,8.2,19.9,1.0,21.5,39.4
2022-11-23 02:00:00Z,14.4,9.4,18.5,1.2,20.4,36.4
2022-11-23 03:00:00Z,14.4,5.9,18.0,1.1,19.7,35.4
2022-11-23 04:00:00Z,17.0,6.2,15.2,0.8,16.5,38.4
2022-11-23 05:00:00Z,13.4,8.0,16.6,1.3,18.6,36.3
2022-11-23 06:00:00Z,11.8,4.2,21.2,1.9,24.2,32.3
2022-11-23 07:00:00Z,8.5,7.6,31.6,2.9,36.0,25.7
2022-11-23 08:00:00Z,7.8,8.8,39.5,5.9,48.6,15.7
2022-11-23 09:00:00Z,11.7,6.0,38.5,7.3,49.6,17.6
2022-11-23 10:00:00Z,12.9,7.5,39.1,8.5,52.0,14.3
2022-11-23 11:00:00Z,10.5,8.1,35.9,5.3,44.0,18.5
2022-11-23 12:00:00Z,8.1,5.8,29.2,6.9,39.9,22.8
2022-11-23 13:00:00Z,7.0,5.7,23.9,8.3,36.6,37.6
2022-11-23 14:00:00Z,8.4,4.3,18.7,4.1,25.0,56.5
2022-11-23 15:00:00Z,14.6,8.5,16.7,2.8,21.1,68.8
2022-11-23 16:00:00Z,13.8,8.0,24.5,2.7,28.6,57.6
2022-11-23 17:00:00Z,10.7,5.6,42.2,2.8,46.4,34.4
2022-11-23 18:00:00Z,17.5,10.5,43.0,2.1,46.2,33.4
2022-11-23 19:00:00Z,17.7,12.2,36.0,2.0,39.2,37.7
2022-11-23 20:00:00Z,21.8,11.1,27.5,1.8,30.4,44.6
2022-11-23 21:00:00Z,21.0,10.7,22.0,1.5,24.3,48.1
2022-11-23 22:00:00Z,21.1,10.9,17.3,1.6,19.6,52.0
2022-11-23 23:00:00Z,22.1,8.7,16.8,1.7,19.5,51.7
2022-11-24 00:00:00Z,23.0,7.5,21.1,1.1,22.7,44.3
2022-11-24 01:00:00Z,20.7,8.4,12.9,1.0,14.4,55.2
2022-11-24 02:00:00Z,11.5,7.1,8.4,0.9,9.9,68.2
2022-11-24 03:00:00Z,3.8,7.8,8.3,0.9,9.8,66.8
2022-11-24 04:00:00Z,4.2,3.9,9.8,1.3,11.7,61.9
2022-11-24 05:00:00Z,9.4,5.3,11.7,1.0,13.3,57.6
2022-11-24 06:00:00Z,9.6,5.0,20.1,1.8,22.8,48.3
2022-11-24 07:00:00Z,8.7,5.0,30.6,2.5,34.4,39.6
2022-11-24 08:00:00Z,13.0,6.5,37.8,3.7,43.5,30.9
2022-11-24 09:00:00Z,19.0,6.9,39.5,9.0,53.4,30.0
2022-11-24 10:00:00Z,22.7,8.2,30.4,7.5,41.9,37.1
2022-11-24 11:00:00Z,22.4,12.1,30.4,8.9,44.0,37.4
2022-11-24 12:00:00Z,21.1,9.0,25.4,7.7,37.3,41.1
2022-11-24 13:00:00Z,22.0,10.3,23.9,6.4,33.9,45.5
2022-11-24 14:00:00Z,,,22.3,5.1,30.2,46.7
2022-11-24 15:00:00Z,,,21.1,2.8,25.4,47.4
2022-11-24 16:00:00Z,,,26.2,2.7,30.4,41.1
2022-11-24 17:00:00Z,26.7,,31.2,2.0,34.3,37.3
2022-11-24 18:00:00Z,20.1,,32.1,2.6,36.1,35.1
2022-11-24 19:00:00Z,21.6,,29.3,2.3,32.9,33.9
2022-11-24 20:00:00Z,23.2,,29.3,2.8,33.5,31.1
2022-11-24 21:00:00Z,22.4,,22.5,1.6,25.0,37.0
2022-11-24 22:00:00Z,18.6,,24.3,1.5,26.6,33.7
2022-11-24 23:00:00Z,19.1,,19.1,1.3,21.0,39.6
2022-11-25 00:00:00Z,13.2,,14.8,1.2,16.7,43.8
2022-11-25 01:00:00Z,13.5,,14.3,1.2,16.3,43.0
2022-11-25 02:00:00Z,7.7,,14.4,1.2,16.3,43.0
2022-11-25 03:00:00Z,8.9,,13.6,1.3,15.4,44.8
2022-11-25 04:00:00Z,9.0,,14.2,1.1,15.9,47.9
2022-11-25 05:00:00Z,10.7,,18.0,1.4,20.3,44.1
2022-11-25 06:00:00Z,14.8,,25.4,2.6,29.4,35.8
2022-11-25 07:00:00Z,16.8,,32.7,3.7,38.4,29.3
2022-11-25 08:00:00Z,16.8,,45.4,6.5,55.3,20.4
2022-11-25 09:00:00Z,23.6,,40.7,7.7,52.6,27.5
2022-11-25 10:00:00Z,21.6,,36.5,9.6,51.1,31.6
2022-11-25 11:00:00Z,22.6,,29.6,8.7,43.0,40.2
2022-11-25 12:00:00Z,19.6,,24.8,8.5,37.7,47.1
2022-11-25 13:00:00Z,21.0,,20.1,6.0,29.2,52.1
2022-11-25 14:00:00Z,21.0,,20.5,5.4,28.8,52.3
2022-11-25 15:00:00Z,17.5,,21.1,3.9,27.1,50.6
2022-11-25 16:00:00Z,22.3,,29.2,4.3,35.6,43.5
2022-11-25 17:00:00Z,28.2,,36.1,4.7,43.4,37.7
2022-11-25 18:00:00Z,22.9,,44.8,5.3,52.9,27.3
2022-11-25 19:00:00Z,22.4,,55.0,12.3,73.9,19.7
2022-11-25 20:00:00Z,33.0,,69.0,20.8,100.9,5.9
2022-11-25 21:00:00Z,33.5,,64.4,13.6,85.2,7.3
2022-11-25 22:00:00Z,31.8,,47.0,5.2,55.0,15.8
2022-11-25 23:00:00Z,28.7,,48.7,7.2,59.7,12.2
2022-11-26 00:00:00Z,26.7,,55.1,8.9,68.8,6.5
2022-11-26 01:00:00Z,28.3,,56.4,13.4,77.0,3.6
2022-11-26 02:00:00Z,28.0,,56.2,17.1,82.4,1.8
2022-11-26 03:00:00Z,27.3,,52.9,50.3,130.0,1.3
2022-11-26 04:00:00Z,31.0,,48.0,55.8,133.6,0.9
2022-11-26 05:00:00Z,30.6,,44.1,51.7,123.4,0.9
2022-11-26 06:00:00Z,29.0,,43.0,41.5,106.7,0.8
2022-11-26 07:00:00Z,26.0,,41.4,50.0,118.0,0.6
2022-11-26 08:00:00Z,26.6,,40.0,52.4,120.3,0.8
2022-11-26 09:00:00Z,25.6,,38.2,48.8,112.9,2.1
2022-11-26 10:00:00Z,27.4,,35.0,42.6,100.4,4.2
2022-11-26 11:00:00Z,28.1,,36.0,30.3,82.5,9.9
2022-11-26 12:00:00Z,28.1,,34.0,18.2,62.0,14.5
2022-11-26 13:00:00Z,28.6,,29.2,9.9,44.4,21.2
2022-11-26 14:00:00Z,17.7,,27.2,5.5,35.6,22.0
2022-11-26 15:00:00Z,21.4,,30.4,5.1,38.2,20.3
2022-11-26 16:00:00Z,22.3,,32.5,3.9,38.4,19.2
2022-11-26 17:00:00Z,21.6,,32.2,3.7,37.9,19.7
2022-11-26 18:00:00Z,21.6,,33.2,3.7,38.8,18.4
2022-11-26 19:00:00Z,21.5,,33.8,4.1,40.1,19.8
2022-11-26 20:00:00Z,22.9,,28.5,3.1,33.2,23.8
2022-11-26 21:00:00Z,23.2,,21.8,2.2,25.3,30.9
2022-11-26 22:00:00Z,27.9,,22.7,2.2,26.1,25.5
2022-11-26 23:00:00Z,28.5,,24.0,2.7,28.1,22.7
2022-11-27 00:00:00Z,20.1,,22.2,2.0,25.3,25.4
2022-11-27 01:00:00Z,14.3,,21.2,2.1,24.3,24.2
2022-11-27 02:00:00Z,14.8,,20.0,1.9,22.9,25.1
2022-11-27 03:00:00Z,14.7,,17.4,1.8,20.3,28.7
2022-11-27 04:00:00Z,12.7,,16.5,1.5,18.9,29.1
2022-11-27 05:00:00Z,11.1,,15.7,1.8,18.6,26.7
2022-11-27 06:00:00Z,9.4,,16.5,1.9,19.5,24.1
2022-11-27 07:00:00Z,10.8,,16.9,1.9,19.6,22.6
2022-11-27 08:00:00Z,11.4,,19.8,2.2,23.2,19.3
2022-11-27 09:00:00Z,13.5,,21.2,3.5,26.6,17.6
2022-11-27 10:00:00Z,11.9,,25.8,5.8,34.6,14.2
2022-11-27 11:00:00Z,14.0,,25.0,6.5,35.0,16.1
2022-11-27 12:00:00Z,14.5,,29.1,8.4,41.9,12.8
2022-11-27 13:00:00Z,18.3,,31.1,9.0,44.9,12.2
2022-11-27 14:00:00Z,17.5,,31.2,7.8,43.1,14.2
2022-11-27 15:00:00Z,13.9,,30.0,5.6,38.5,15.3
2022-11-27 16:00:00Z,13.1,,36.8,6.1,46.1,10.6
2022-11-27 17:00:00Z,17.0,,42.6,7.9,54.6,6.8
2022-11-27 18:00:00Z,18.5,,41.8,6.5,51.8,8.0
2022-11-27 19:00:00Z,17.3,,48.8,12.1,67.3,3.7
2022-11-27 20:00:00Z,21.9,,44.8,10.1,60.3,5.0
2022-11-27 21:00:00Z,23.4,,40.3,5.7,49.1,7.3
2022-11-27 22:00:00Z,20.5,,33.5,4.1,39.7,12.3
2022-11-27 23:00:00Z,15.7,,25.5,2.1,28.8,20.5
2022-11-28 00:00:00Z,12.8,,16.7,1.7,19.4,30.1
2022-11-28 01:00:00Z,8.4,,14.2,1.7,16.8,28.1
2022-11-28 02:00:00Z,6.8,,16.8,2.2,20.2,24.1
2022-11-28 03:00:00Z,9.9,,15.8,2.0,18.8,23.3
2022-11-28 04:00:00Z,9.0,,19.0,1.6,21.5,17.5
2022-11-28 05:00:00Z,8.4,,19.2,2.4,22.8,19.0
2022-11-28 06:00:00Z,9.0,,24.0,3.8,29.8,18.7
2022-11-28 07:00:00Z,12.2,,30.2,5.2,38.2,20.0
2022-11-28 08:00:00Z,14.4,,39.7,7.0,50.4,14.5
2022-11-28 09:00:00Z,15.0,,43.0,9.7,57.9,20.9
2022-11-28 10:00:00Z,17.8,,42.2,9.3,56.5,22.5
2022-11-28 11:00:00Z,19.9,,33.6,10.3,49.3,34.7
2022-11-28 12:00:00Z,20.3,,24.2,7.7,36.0,47.9
2022-11-28 13:00:00Z,17.3,,16.3,3.5,21.7,54.9
2022-11-28 14:00:00Z,,,18.5,3.8,24.4,54.6
2022-11-28 15:00:00Z,21.3,,20.0,2.5,23.8,53.6
2022-11-28 16:00:00Z,17.1,,21.6,2.0,24.7,49.1
2022-11-28 17:00:00Z,16.5,,30.5,2.2,33.8,40.7
2022-11-28 18:00:00Z,14.5,,45.0,3.4,50.2,24.9
2022-11-28 19:00:00Z,17.4,,44.7,4.1,51.1,26.8
2022-11-28 20:00:00Z,16.3,,38.8,3.0,43.4,34.4
2022-11-28 21:00:00Z,11.7,,31.1,2.2,34.5,42.6
2022-11-28 22:00:00Z,12.7,,25.6,1.8,28.3,45.1
2022-11-28 23:00:00Z,9.8,,20.4,1.7,23.0,46.0
2022-11-29 00:00:00Z,9.0,,19.9,2.0,22.9,44.8
2022-11-29 01:00:00Z,7.0,,20.2,1.5,22.7,41.3
2022-11-29 02:00:00Z,9.2,,20.4,1.9,23.2,40.8
2022-11-29 03:00:00Z,9.7,,18.5,1.7,21.1,41.0
2022-11-29 04:00:00Z,9.3,,23.7,2.2,27.0,31.3
2022-11-29 05:00:00Z,13.7,,31.7,3.1,36.4,21.5
2022-11-29 06:00:00Z,17.9,,41.5,5.4,49.6,12.1
2022-11-29 07:00:00Z,21.8,,56.7,33.9,108.6,2.1
2022-11-29 08:00:00Z,26.4,,57.0,89.0,193.4,1.2
2022-11-29 09:00:00Z,36.8,,56.2,78.7,176.8,2.0
2022-11-29 10:00:00Z,39.8,,55.7,62.5,151.4,4.4
2022-11-29 11:00:00Z,,,51.5,43.5,118.2,5.9
2022-11-29 12:00:00Z,,,55.5,50.2,132.4,6.4
2022-11-29 13:00:00Z,37.2,,53.2,40.8,115.9,7.4
2022-11-29 14:00:00Z,32.1,,41.2,16.1,65.9,30.5
2022-11-29 15:00:00Z,22.6,4.0,38.6,4.9,46.1,37.3
2022-11-29 16:00:00Z,22.5,7.8,56.1,25.0,94.5,11.9
2022-11-29 17:00:00Z,31.3,17.1,66.9,35.8,121.9,0.9
2022-11-29 18:00:00Z,31.5,15.2,70.3,48.9,145.3,0.8
2022-11-29 19:00:00Z,35.1,19.2,68.9,38.3,127.6,1.2
2022-11-29 20:00:00Z,37.2,19.9,67.6,31.5,116.0,0.8
2022-11-29 21:00:00Z,39.1,23.9,61.7,25.0,100.1,0.8
2022-11-29 22:00:00Z,31.0,22.0,49.7,11.9,67.9,3.0
2022-11-29 23:00:00Z,28.6,19.5,37.6,5.3,45.7,7.3
2022-11-30 00:00:00Z,23.0,15.8,40.8,6.8,51.2,6.1
2022-11-30 01:00:00Z,23.7,13.3,38.3,4.4,45.0,9.4
2022-11-30 02:00:00Z,21.2,15.4,27.1,2.8,31.4,20.8
2022-11-30 03:00:00Z,20.4,13.9,26.7,1.9,29.6,27.2
2022-11-30 04:00:00Z,16.1,12.6,16.0,1.1,17.8,44.6
2022-11-30 05:00:00Z,7.6,7.3,21.5,2.6,25.6,31.9
2022-11-30 06:00:00Z,7.7,5.3,24.6,4.1,30.8,24.2
2022-11-30 07:00:00Z,8.4,5.6,40.4,9.9,55.5,11.0
2022-11-30 08:00:00Z,14.4,9.1,51.5,26.2,91.6,1.8
2022-11-30 09:00:00Z,25.3,11.7,51.0,27.7,93.5,3.6
2022-11-30 10:00:00Z,23.2,12.7,47.1,18.8,75.8,12.6
2022-11-30 11:00:00Z,23.9,12.9,40.4,12.9,60.1,21.9
2022-11-30 12:00:00Z,22.7,13.7,31.0,9.1,45.0,31.0
2022-11-30 13:00:00Z,22.2,15.4,33.2,9.4,47.6,31.9
2022-11-30 14:00:00Z,25.8,18.0,36.2,8.5,49.3,27.3
2022-11-30 15:00:00Z,24.7,17.8,38.2,9.0,51.9,24.5
2022-11-30 16:00:00Z,24.1,15.8,40.3,8.0,52.5,19.7
2022-11-30 17:00:00Z,27.7,17.5,41.0,8.8,54.6,16.4
2022-11-30 18:00:00Z,28.5,18.3,35.9,7.8,47.9,17.9
2022-11-30 19:00:00Z,28.7,23.2,36.7,10.0,52.2,14.7
2022-11-30 20:00:00Z,30.9,24.1,36.6,9.3,50.8,11.5
2022-11-30 21:00:00Z,30.0,23.0,33.2,6.7,43.4,11.3
2022-11-30 22:00:00Z,30.3,26.4,34.0,8.6,47.0,5.5
2022-11-30 23:00:00Z,33.3,28.4,32.3,9.3,46.5,5.2
2022-12-01 00:00:00Z,35.0,29.0,31.4,8.7,44.8,3.9
2022-12-01 01:00:00Z,35.9,28.3,28.7,6.7,39.0,5.6
2022-12-01 02:00:00Z,32.1,28.4,29.6,6.0,38.8,5.6
2022-12-01 03:00:00Z,30.0,26.5,26.8,4.7,34.1,8.8
2022-12-01 04:00:00Z,27.1,26.7,27.1,4.3,33.7,8.3
2022-12-01 05:00:00Z,29.9,30.5,31.2,8.8,44.7,5.7
2022-12-01 06:00:00Z,31.9,28.8,34.8,13.4,55.2,3.8
2022-12-01 07:00:00Z,31.6,27.9,36.6,16.7,62.2,2.8
2022-12-01 08:00:00Z,30.5,27.7,35.1,17.8,62.4,3.9
2022-12-01 09:00:00Z,27.7,22.6,32.8,17.5,59.7,6.1
2022-12-01 10:00:00Z,25.0,17.7,29.9,14.1,51.5,12.2
2022-12-01 11:00:00Z,25.2,18.1,29.2,14.2,51.0,14.8
2022-12-01 12:00:00Z,25.2,18.6,32.1,16.6,57.7,14.3
2022-12-01 13:00:00Z,25.8,21.3,31.1,15.1,54.2,14.9
2022-12-01 14:00:00Z,27.3,18.1,29.5,12.2,48.1,15.5
2022-12-01 15:00:00Z,22.7,18.3,34.5,16.4,59.8,10.7
2022-12-01 16:00:00Z,25.1,19.1,35.5,13.0,55.4,8.3
2022-12-01 17:00:00Z,27.7,17.2,39.6,16.6,65.2,3.3
2022-12-01 18:00:00Z,26.4,20.9,36.6,19.0,65.7,2.2
2022-12-01 19:00:00Z,27.9,24.2,32.5,16.2,57.4,2.2
2022-12-01 20:00:00Z,27.5,22.9,33.7,14.0,55.3,4.6
2022-12-01 21:00:00Z,27.4,23.5,33.9,11.1,51.0,5.7
2022-12-01 22:00:00Z,22.9,19.6,34.4,7.8,46.4,13.3
2022-12-01 23:00:00Z,25.1,21.8,34.3,6.8,44.6,15.4
2022-12-02 00:00:00Z,21.7,19.1,26.5,4.4,33.3,20.5
2022-12-02 01:00:00Z,22.8,18.5,24.3,3.3,29.3,15.1
2022-12-02 02:00:00Z,26.5,23.2,25.5,3.8,31.4,11.4
2022-12-02 03:00:00Z,28.1,24.7,23.3,3.9,29.2,14.4
2022-12-02 04:00:00Z,27.9,23.7,24.5,3.7,30.1,14.2
2022-12-02 05:00:00Z,26.7,27.5,30.5,6.3,40.1,8.5
2022-12-02 06:00:00Z,31.2,29.4,39.3,20.4,70.6,3.1
2022-12-02 07:00:00Z,37.0,27.8,38.0,21.6,71.0,1.9
2022-12-02 08:00:00Z,37.0,30.2,37.5,20.0,68.3,2.1
2022-12-02 09:00:00Z,41.3,30.0,35.6,23.5,71.7,2.7
2022-12-02 10:00:00Z,43.3,34.6,33.2,23.3,68.9,3.6
2022-12-02 11:00:00Z,43.5,38.1,32.7,23.0,68.0,4.7
2022-12-02 12:00:00Z,46.1,40.0,33.3,22.6,67.9,5.4
2022-12-02 13:00:00Z,44.6,39.5,35.4,25.9,75.1,3.3
2022-12-02 14:00:00Z,48.0,40.8,34.6,30.9,81.9,2.6
2022-12-02 15:00:00Z,51.5,41.3,37.3,27.1,78.8,2.4
2022-12-02 16:00:00Z,50.7,40.5,36.9,25.0,75.3,1.2
2022-12-02 17:00:00Z,37.5,32.2,33.7,16.4,58.9,5.5
2022-12-02 18:00:00Z,31.7,27.7,31.0,9.0,44.8,12.0
2022-12-02 19:00:00Z,28.2,29.2,30.9,11.1,48.0,7.2
2022-12-02 20:00:00Z,31.4,31.5,31.0,12.5,50.0,4.6
2022-12-02 21:00:00Z,29.2,29.8,30.0,12.4,49.0,2.2
2022-12-02 22:00:00Z,19.6,15.0,27.0,12.3,45.8,0.7
2022-12-02 23:00:00Z,11.4,8.1,26.9,13.0,46.7,0.7
2022-12-03 00:00:00Z,15.4,13.6,28.2,10.4,44.1,1.4
2022-12-03 01:00:00Z,22.9,23.0,27.5,7.6,39.2,2.3
2022-12-03 02:00:00Z,26.8,24.0,25.6,5.4,33.9,4.0
2022-12-03 03:00:00Z,26.4,25.0,22.4,4.1,28.8,7.3
2022-12-03 04:00:00Z,27.0,26.2,19.4,2.8,23.8,10.4
2022-12-03 05:00:00Z,23.9,25.0,20.3,4.4,26.9,9.5
2022-12-03 06:00:00Z,21.7,18.8,24.6,7.9,36.8,7.8
2022-12-03 07:00:00Z,19.3,17.7,23.6,6.7,33.9,8.6
2022-12-03 08:00:00Z,18.7,17.2,26.1,9.0,39.9,6.2
2022-12-03 09:00:00Z,17.3,15.8,22.0,8.7,35.4,8.3
2022-12-03 10:00:00Z,14.2,15.5,24.2,14.2,45.9,5.9
2022-12-03 11:00:00Z,11.7,15.2,21.2,13.4,41.8,8.3
2022-12-03 12:00:00Z,15.3,11.4,20.5,9.1,34.5,11.4
2022-12-03 13:00:00Z,15.5,13.8,22.8,11.1,39.9,10.0
2022-12-03 14:00:00Z,15.4,14.4,21.2,11.3,38.6,10.7
2022-12-03 15:00:00Z,16.3,12.8,26.1,13.7,47.2,7.6
2022-12-03 16:00:00Z,14.3,14.0,25.6,10.6,41.8,7.1
2022-12-03 17:00:00Z,13.7,12.3,25.4,10.3,41.3,6.2
2022-12-03 18:00:00Z,16.0,13.1,27.4,13.1,47.4,6.5
2022-12-03 19:00:00Z,17.5,14.3,24.8,10.9,41.6,7.5
2022-12-03 20:00:00Z,16.9,16.8,24.4,9.7,39.2,9.1
2022-12-03 21:00:00Z,16.5,16.9,25.7,8.6,38.9,7.8
2022-12-03 22:00:00Z,17.5,15.7,21.3,5.9,30.4,12.0
2022-12-03 23:00:00Z,15.8,15.0,17.6,5.0,25.3,14.7
2022-12-04 00:00:00Z,15.1,15.9,19.8,5.5,28.4,12.3
2022-12-04 01:00:00Z,13.8,15.5,17.2,4.5,24.0,16.2
2022-12-04 02:00:00Z,16.5,14.7,16.8,3.7,22.6,14.8
2022-12-04 03:00:00Z,18.6,17.9,16.2,3.9,22.2,15.0
2022-12-04 04:00:00Z,18.4,18.6,17.9,3.7,23.6,12.8
2022-12-04 05:00:00Z,18.1,19.2,19.0,5.0,26.7,12.7
2022-12-04 06:00:00Z,18.6,18.8,19.4,4.5,26.2,12.3
2022-12-04 07:00:00Z,17.9,20.3,20.3,4.8,27.5,11.0
2022-12-04 08:00:00Z,17.3,20.0,20.3,4.7,27.5,10.6
2022-12-04 09:00:00Z,21.2,20.4,22.7,6.9,33.2,8.4
2022-12-04 10:00:00Z,21.1,20.7,24.6,9.9,39.8,9.5
2022-12-04 11:00:00Z,23.6,23.6,24.4,11.4,41.7,9.7
