,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2018-06-25 12:00:00Z,13.2,15.0,4.0,21.5,69.0
2018-06-25 13:00:00Z,18.1,22.0,5.0,31.1,73.0
2018-06-25 14:00:00Z,17.1,20.0,4.0,27.2,78.0
2018-06-25 15:00:00Z,17.2,18.0,4.0,25.8,81.0
2018-06-25 16:00:00Z,18.6,21.0,3.0,27.3,80.0
2018-06-25 17:00:00Z,24.8,23.0,3.0,29.7,81.0
2018-06-25 18:00:00Z,21.8,23.0,3.0,28.7,75.0
2018-06-25 19:00:00Z,18.9,26.0,2.0,30.1,76.0
2018-06-25 20:00:00Z,17.6,27.0,1.0,30.2,72.0
2018-06-25 21:00:00Z,19.0,39.0,1.0,40.6,59.0
2018-06-25 22:00:00Z,22.8,49.0,0.0,50.2,49.0
2018-06-25 23:00:00Z,24.7,56.0,0.0,57.8,39.0
2018-06-26 00:00:00Z,26.5,49.0,0.0,51.2,48.0
2018-06-26 01:00:00Z,25.0,33.0,0.0,33.9,56.0
2018-06-26 02:00:00Z,21.4,27.0,0.0,28.2,57.0
2018-06-26 03:00:00Z,17.6,21.0,0.0,21.5,54.0
2018-06-26 04:00:00Z,18.4,44.0,2.0,49.2,29.0
2018-06-26 05:00:00Z,20.9,60.0,13.0,79.9,15.0
2018-06-26 06:00:00Z,25.9,54.0,20.0,85.6,19.0
2018-06-26 07:00:00Z,22.9,51.0,23.0,87.0,22.0
2018-06-26 08:00:00Z,31.1,57.0,30.0,104.7,24.0
2018-06-26 09:00:00Z,35.2,49.0,21.0,81.8,41.0
2018-06-26 10:00:00Z,31.0,41.0,9.0,56.4,71.0
2018-06-26 11:00:00Z,21.2,30.0,6.0,38.7,92.0
2018-06-26 12:00:00Z,21.7,24.0,3.0,29.7,103.0
2018-06-26 13:00:00Z,22.1,26.0,4.0,32.0,104.0
2018-06-26 14:00:00Z,21.5,29.0,5.0,37.8,96.0
2018-06-26 15:00:00Z,21.5,27.0,4.0,34.4,95.0
2018-06-26 16:00:00Z,21.7,21.0,2.0,24.9,114.0
2018-06-26 17:00:00Z,24.4,26.0,2.0,30.1,111.0
2018-06-26 18:00:00Z,23.3,26.0,2.0,29.2,110.0
2018-06-26 19:00:00Z,18.4,30.0,2.0,33.5,101.0
2018-06-26 20:00:00Z,20.7,28.0,0.0,28.7,98.0
2018-06-26 21:00:00Z,21.5,36.0,0.0,36.3,93.0
2018-06-26 22:00:00Z,25.6,41.0,0.0,41.6,85.0
2018-06-26 23:00:00Z,27.5,37.0,0.0,36.8,85.0
2018-06-27 00:00:00Z,29.7,37.0,0.0,38.3,78.0
2018-06-27 01:00:00Z,28.9,23.0,0.0,23.0,90.0
2018-06-27 02:00:00Z,26.5,18.0,0.0,18.6,85.0
2018-06-27 03:00:00Z,26.5,20.0,0.0,20.5,72.0
2018-06-27 04:00:00Z,27.9,36.0,2.0,39.2,49.0
2018-06-27 05:00:00Z,30.4,57.0,8.0,70.7,25.0
2018-06-27 06:00:00Z,35.7,51.0,14.0,73.6,28.0
2018-06-27 07:00:00Z,50.7,50.0,19.0,80.8,28.0
2018-06-27 08:00:00Z,55.3,50.0,17.0,76.5,36.0
2018-06-27 09:00:00Z,48.2,45.0,13.0,66.0,50.0
2018-06-27 10:00:00Z,36.4,31.0,6.0,41.6,75.0
2018-06-27 11:00:00Z,26.5,24.0,3.0,29.2,97.0
2018-06-27 12:00:00Z,27.1,23.0,4.0,29.6,103.0
2018-06-27 13:00:00Z,24.0,20.0,2.0,24.9,106.0
2018-06-27 14:00:00Z,30.2,26.0,4.0,32.5,105.0
2018-06-27 15:00:00Z,23.3,26.0,4.0,31.6,105.0
2018-06-27 16:00:00Z,24.4,30.0,3.0,35.9,106.0
2018-06-27 17:00:00Z,24.3,30.0,4.0,36.8,100.0
2018-06-27 18:00:00Z,27.1,26.0,2.0,29.7,106.0
2018-06-27 19:00:00Z,26.4,28.0,1.0,30.6,111.0
2018-06-27 20:00:00Z,26.1,37.0,1.0,38.7,99.0
2018-06-27 21:00:00Z,27.8,38.0,0.0,38.2,98.0
2018-06-27 22:00:00Z,28.5,38.0,0.0,38.7,95.0
2018-06-27 23:00:00Z,31.3,28.0,0.0,28.2,99.0
2018-06-28 00:00:00Z,30.1,30.0,1.0,32.0,77.0
2018-06-28 01:00:00Z,32.0,22.0,0.0,22.5,64.0
2018-06-28 02:00:00Z,32.8,18.0,0.0,19.6,60.0
2018-06-28 03:00:00Z,32.4,21.0,1.0,23.4,50.0
2018-06-28 04:00:00Z,32.0,30.0,2.0,34.0,39.0
2018-06-28 05:00:00Z,32.1,50.0,11.0,67.4,22.0
2018-06-28 06:00:00Z,34.0,48.0,15.0,72.6,22.0
2018-06-28 07:00:00Z,37.4,57.0,26.0,97.1,23.0
2018-06-28 08:00:00Z,32.3,44.0,11.0,61.7,49.0
2018-06-28 09:00:00Z,23.9,34.0,7.0,46.4,67.0
2018-06-28 10:00:00Z,21.9,28.0,5.0,36.3,87.0
2018-06-28 11:00:00Z,22.8,24.0,4.0,31.1,98.0
2018-06-28 12:00:00Z,24.8,18.0,3.0,23.4,106.0
2018-06-28 13:00:00Z,32.0,23.0,3.0,29.2,109.0
2018-06-28 14:00:00Z,28.3,22.0,3.0,26.8,109.0
2018-06-28 15:00:00Z,28.9,25.0,4.0,32.1,106.0
2018-06-28 16:00:00Z,23.5,21.0,2.0,23.9,109.0
2018-06-28 17:00:00Z,21.8,23.0,2.0,26.8,107.0
2018-06-28 18:00:00Z,23.6,24.0,1.0,27.3,104.0
2018-06-28 19:00:00Z,22.6,22.0,0.0,23.9,103.0
2018-06-28 20:00:00Z,21.2,27.0,0.0,27.7,96.0
2018-06-28 21:00:00Z,21.7,55.0,2.0,57.4,66.0
2018-06-28 22:00:00Z,21.5,42.0,0.0,43.0,78.0
2018-06-28 23:00:00Z,20.7,38.0,0.0,38.3,87.0
2018-06-29 00:00:00Z,22.1,34.0,0.0,35.8,95.0
2018-06-29 01:00:00Z,23.3,23.0,0.0,22.9,104.0
2018-06-29 02:00:00Z,23.3,17.0,0.0,16.7,98.0
2018-06-29 03:00:00Z,24.0,19.0,0.0,20.1,85.0
2018-06-29 04:00:00Z,23.7,25.0,0.0,26.3,73.0
2018-06-29 05:00:00Z,27.2,42.0,2.0,44.9,55.0
2018-06-29 06:00:00Z,28.9,54.0,8.0,66.5,43.0
2018-06-29 07:00:00Z,33.9,46.0,7.0,57.8,52.0
2018-06-29 08:00:00Z,45.9,56.0,12.0,76.0,53.0
2018-06-29 09:00:00Z,38.3,41.0,7.0,52.6,72.0
2018-06-29 10:00:00Z,31.9,39.0,7.0,51.6,85.0
2018-06-29 11:00:00Z,32.7,32.0,4.0,39.7,109.0
2018-06-29 12:00:00Z,29.0,25.0,2.0,29.7,114.0
2018-06-29 13:00:00Z,27.3,28.0,3.0,33.5,117.0
2018-06-29 14:00:00Z,31.1,29.0,2.0,32.1,116.0
2018-06-29 15:00:00Z,28.2,24.0,1.0,26.8,117.0
2018-06-29 16:00:00Z,26.1,33.0,2.0,37.3,116.0
2018-06-29 17:00:00Z,29.9,32.0,2.0,36.3,122.0
2018-06-29 18:00:00Z,30.9,31.0,1.0,34.0,127.0
2018-06-29 19:00:00Z,28.5,35.0,2.0,38.7,125.0
2018-06-29 20:00:00Z,24.7,43.0,1.0,45.0,114.0
2018-06-29 21:00:00Z,25.2,39.0,0.0,39.2,115.0
2018-06-29 22:00:00Z,26.0,37.0,1.0,37.8,109.0
2018-06-29 23:00:00Z,32.9,27.0,0.0,27.3,106.0
2018-06-30 00:00:00Z,28.3,25.0,0.0,25.9,101.0
2018-06-30 01:00:00Z,27.7,26.0,0.0,26.8,87.0
2018-06-30 02:00:00Z,26.3,26.0,1.0,27.3,77.0
2018-06-30 03:00:00Z,25.8,19.0,0.0,19.6,72.0
2018-06-30 04:00:00Z,26.2,24.0,1.0,26.3,61.0
2018-06-30 05:00:00Z,29.1,33.0,3.0,38.3,49.0
2018-06-30 06:00:00Z,30.3,31.0,3.0,37.3,49.0
2018-06-30 07:00:00Z,30.6,32.0,5.0,40.2,54.0
2018-06-30 08:00:00Z,29.9,33.0,6.0,42.1,57.0
2018-06-30 09:00:00Z,28.2,39.0,7.0,51.1,73.0
2018-06-30 10:00:00Z,29.8,35.0,6.0,45.0,90.0
2018-06-30 11:00:00Z,30.8,32.0,4.0,38.3,113.0
2018-06-30 12:00:00Z,26.8,21.0,2.0,23.9,135.0
2018-06-30 13:00:00Z,24.5,19.0,1.0,20.6,134.0
2018-06-30 14:00:00Z,24.4,14.0,1.0,15.8,137.0
2018-06-30 15:00:00Z,23.5,13.0,0.0,13.4,131.0
2018-06-30 16:00:00Z,23.0,15.0,0.0,15.8,133.0
2018-06-30 17:00:00Z,23.1,18.0,0.0,18.2,129.0
2018-06-30 18:00:00Z,24.4,26.0,1.0,28.2,123.0
2018-06-30 19:00:00Z,24.4,26.0,0.0,26.3,119.0
2018-06-30 20:00:00Z,25.8,38.0,0.0,38.8,107.0
2018-06-30 21:00:00Z,27.5,44.0,0.0,44.5,95.0
2018-06-30 22:00:00Z,26.9,36.0,0.0,35.9,105.0
2018-06-30 23:00:00Z,25.1,42.0,0.0,43.5,98.0
2018-07-01 00:00:00Z,26.1,60.0,0.0,61.2,77.0
2018-07-01 01:00:00Z,29.0,56.0,0.0,56.9,78.0
2018-07-01 02:00:00Z,26.0,40.0,1.0,41.1,83.0
2018-07-01 03:00:00Z,24.4,34.0,0.0,34.9,79.0
2018-07-01 04:00:00Z,23.8,36.0,0.0,36.8,69.0
2018-07-01 05:00:00Z,25.5,34.0,0.0,35.8,70.0
2018-07-01 06:00:00Z,,,,,
2018-07-01 07:00:00Z,,,,,
2018-07-01 08:00:00Z,,,,,
2018-07-01 09:00:00Z,,,,,
2018-07-01 10:00:00Z,,,,,
2018-07-01 11:00:00Z,,,,,
2018-07-01 12:00:00Z,,,,,
2018-07-01 13:00:00Z,,,,,
2018-07-01 14:00:00Z,,,,,
2018-07-01 15:00:00Z,,,,,
2018-07-01 16:00:00Z,,,,,
2018-07-01 17:00:00Z,,,,,
2018-07-01 18:00:00Z,,,,,
2018-07-01 19:00:00Z,,,,,
2018-07-01 20:00:00Z,,,,,
2018-07-01 21:00:00Z,,,,,
2018-07-01 22:00:00Z,,,,,
2018-07-01 23:00:00Z,,,,,
2018-07-02 00:00:00Z,,,,,
2018-07-02 01:00:00Z,,,,,
2018-07-02 02:00:00Z,,,,,
2018-07-02 03:00:00Z,,,,,
2018-07-02 04:00:00Z,,,,,
2018-07-02 05:00:00Z,,,,,
2018-07-02 06:00:00Z,,,,,
2018-07-02 07:00:00Z,,,,,
2018-07-02 08:00:00Z,,,,,
2018-07-02 09:00:00Z,,,,,
2018-07-02 10:00:00Z,,,,,
2018-07-02 11:00:00Z,,,,,
2018-07-02 12:00:00Z,,,,,
2018-07-02 13:00:00Z,,,,,
2018-07-02 14:00:00Z,,,,,
2018-07-02 15:00:00Z,,34.0,2.0,37.8,136.0
2018-07-02 16:00:00Z,,30.0,2.0,34.4,150.0
2018-07-02 17:00:00Z,24.5,32.0,2.0,35.4,156.0
2018-07-02 18:00:00Z,18.6,28.0,1.0,29.7,145.0
2018-07-02 19:00:00Z,16.5,27.0,1.0,28.7,129.0
2018-07-02 20:00:00Z,16.5,27.0,0.0,27.8,111.0
2018-07-02 21:00:00Z,15.5,23.0,1.0,24.8,96.0
2018-07-02 22:00:00Z,11.4,18.0,1.0,18.6,100.0
2018-07-02 23:00:00Z,9.4,21.0,0.0,22.0,92.0
2018-07-03 00:00:00Z,10.9,20.0,0.0,20.6,92.0
2018-07-03 01:00:00Z,8.4,12.0,1.0,13.4,100.0
2018-07-03 02:00:00Z,7.5,10.0,1.0,10.5,98.0
2018-07-03 03:00:00Z,9.5,10.0,0.0,11.0,96.0
2018-07-03 04:00:00Z,8.0,12.0,0.0,12.0,88.0
2018-07-03 05:00:00Z,7.6,18.0,1.0,20.1,81.0
2018-07-03 06:00:00Z,8.5,38.0,4.0,44.0,66.0
2018-07-03 07:00:00Z,15.6,54.0,10.0,70.3,58.0
2018-07-03 08:00:00Z,16.7,40.0,6.0,49.3,85.0
2018-07-03 09:00:00Z,16.0,29.0,5.0,38.7,101.0
2018-07-03 10:00:00Z,15.5,23.0,3.0,28.7,112.0
2018-07-03 11:00:00Z,16.1,22.0,3.0,26.8,119.0
2018-07-03 12:00:00Z,12.5,12.0,1.0,13.9,126.0
2018-07-03 13:00:00Z,14.6,13.0,2.0,15.8,116.0
2018-07-03 14:00:00Z,14.8,16.0,2.0,19.1,104.0
2018-07-03 15:00:00Z,14.9,14.0,2.0,17.2,100.0
2018-07-03 16:00:00Z,18.0,12.0,2.0,15.8,100.0
2018-07-03 17:00:00Z,13.9,13.0,2.0,16.7,102.0
2018-07-03 18:00:00Z,13.5,19.0,1.0,20.6,99.0
2018-07-03 19:00:00Z,13.5,25.0,1.0,26.8,93.0
2018-07-03 20:00:00Z,13.0,22.0,1.0,23.9,86.0
2018-07-03 21:00:00Z,15.5,35.0,1.0,35.4,63.0
2018-07-03 22:00:00Z,15.9,29.0,1.0,31.1,71.0
2018-07-03 23:00:00Z,17.6,31.0,1.0,33.0,68.0
2018-07-04 00:00:00Z,17.7,22.0,1.0,23.0,74.0
2018-07-04 01:00:00Z,16.5,15.0,1.0,16.7,83.0
2018-07-04 02:00:00Z,15.4,14.0,0.0,14.8,86.0
2018-07-04 03:00:00Z,19.5,18.0,0.0,18.2,77.0
2018-07-04 04:00:00Z,23.1,25.0,2.0,28.2,61.0
2018-07-04 05:00:00Z,21.4,32.0,2.0,35.9,50.0
2018-07-04 06:00:00Z,20.2,41.0,4.0,47.3,51.0
2018-07-04 07:00:00Z,23.3,52.0,8.0,64.5,47.0
2018-07-04 08:00:00Z,25.4,57.0,13.0,77.0,50.0
2018-07-04 09:00:00Z,30.8,41.0,10.0,58.3,67.0
2018-07-04 10:00:00Z,21.5,27.0,5.0,35.4,81.0
2018-07-04 11:00:00Z,17.9,21.0,3.0,26.3,96.0
2018-07-04 12:00:00Z,16.4,19.0,1.0,22.0,104.0
2018-07-04 13:00:00Z,18.3,16.0,2.0,20.6,102.0
2018-07-04 14:00:00Z,16.0,12.0,1.0,15.8,103.0
2018-07-04 15:00:00Z,15.4,20.0,2.0,23.5,101.0
2018-07-04 16:00:00Z,18.4,16.0,1.0,19.1,106.0
2018-07-04 17:00:00Z,14.4,15.0,1.0,17.7,108.0
2018-07-04 18:00:00Z,11.2,20.0,1.0,23.0,105.0
2018-07-04 19:00:00Z,11.0,22.0,0.0,23.9,100.0
2018-07-04 20:00:00Z,12.1,29.0,1.0,31.1,84.0
2018-07-04 21:00:00Z,16.9,26.0,1.0,27.3,85.0
2018-07-04 22:00:00Z,14.6,30.0,1.0,32.0,82.0
2018-07-04 23:00:00Z,16.1,38.0,1.0,40.2,64.0
2018-07-05 00:00:00Z,16.6,29.0,0.0,29.2,67.0
2018-07-05 01:00:00Z,15.8,18.0,0.0,18.2,69.0
2018-07-05 02:00:00Z,15.1,16.0,0.0,17.7,66.0
2018-07-05 03:00:00Z,13.9,15.0,0.0,15.8,66.0
2018-07-05 04:00:00Z,12.6,21.0,1.0,22.5,58.0
2018-07-05 05:00:00Z,16.0,45.0,4.0,51.1,39.0
2018-07-05 06:00:00Z,21.7,50.0,6.0,61.7,38.0
2018-07-05 07:00:00Z,23.1,39.0,4.0,46.4,54.0
2018-07-05 08:00:00Z,32.6,44.0,7.0,55.5,57.0
2018-07-05 09:00:00Z,39.5,42.0,6.0,51.2,66.0
2018-07-05 10:00:00Z,37.7,37.0,6.0,46.9,84.0
2018-07-05 11:00:00Z,38.6,26.0,3.0,31.1,105.0
2018-07-05 12:00:00Z,31.0,28.0,3.0,34.4,91.0
2018-07-05 13:00:00Z,22.6,32.0,4.0,38.7,80.0
2018-07-05 14:00:00Z,15.2,25.0,4.0,31.1,85.0
2018-07-05 15:00:00Z,15.2,33.0,4.0,40.7,77.0
2018-07-05 16:00:00Z,17.6,32.0,2.0,36.8,88.0
2018-07-05 17:00:00Z,20.9,46.0,2.0,50.2,73.0
2018-07-05 18:00:00Z,17.7,68.0,4.0,76.0,39.0
2018-07-05 19:00:00Z,20.3,73.0,5.0,82.2,33.0
2018-07-05 20:00:00Z,22.2,44.0,1.0,46.4,90.0
2018-07-05 21:00:00Z,18.2,35.0,0.0,36.8,103.0
2018-07-05 22:00:00Z,20.1,30.0,0.0,31.1,109.0
2018-07-05 23:00:00Z,21.5,28.0,0.0,29.2,98.0
2018-07-06 00:00:00Z,22.8,26.0,0.0,25.9,94.0
2018-07-06 01:00:00Z,23.5,20.0,0.0,20.6,96.0
2018-07-06 02:00:00Z,22.5,13.0,0.0,12.9,97.0
2018-07-06 03:00:00Z,26.4,15.0,0.0,15.3,92.0
2018-07-06 04:00:00Z,26.3,22.0,0.0,22.9,80.0
2018-07-06 05:00:00Z,27.2,52.0,3.0,56.0,54.0
2018-07-06 06:00:00Z,30.6,61.0,6.0,71.7,49.0
2018-07-06 07:00:00Z,36.1,73.0,15.0,96.1,37.0
2018-07-06 08:00:00Z,47.1,56.0,14.0,77.9,51.0
2018-07-06 09:00:00Z,36.8,40.0,11.0,57.4,57.0
2018-07-06 10:00:00Z,21.3,33.0,8.0,45.4,64.0
2018-07-06 11:00:00Z,19.7,21.0,5.0,30.2,67.0
2018-07-06 12:00:00Z,,,,,77.0
2018-07-06 13:00:00Z,,,,,99.0
2018-07-06 14:00:00Z,25.4,23.0,2.0,27.2,123.0
2018-07-06 15:00:00Z,20.6,20.0,1.0,23.0,136.0
2018-07-06 16:00:00Z,20.7,21.0,1.0,22.9,131.0
2018-07-06 17:00:00Z,22.4,27.0,1.0,30.1,126.0
2018-07-06 18:00:00Z,27.4,38.0,2.0,42.1,111.0
2018-07-06 19:00:00Z,26.5,38.0,1.0,40.2,105.0
2018-07-06 20:00:00Z,25.0,34.0,0.0,34.9,103.0
2018-07-06 21:00:00Z,25.7,50.0,0.0,51.2,75.0
2018-07-06 22:00:00Z,26.7,54.0,0.0,54.0,76.0
2018-07-06 23:00:00Z,27.1,47.0,0.0,48.3,86.0
2018-07-07 00:00:00Z,24.8,38.0,1.0,40.2,85.0
2018-07-07 01:00:00Z,24.3,37.0,0.0,38.2,80.0
2018-07-07 02:00:00Z,26.8,35.0,0.0,35.4,80.0
2018-07-07 03:00:00Z,22.3,23.0,0.0,23.4,89.0
2018-07-07 04:00:00Z,21.3,27.0,0.0,27.3,87.0
2018-07-07 05:00:00Z,24.6,44.0,1.0,46.4,74.0
2018-07-07 06:00:00Z,27.7,49.0,2.0,53.5,67.0
2018-07-07 07:00:00Z,28.3,48.0,4.0,55.4,72.0
2018-07-07 08:00:00Z,30.0,46.0,4.0,53.5,80.0
2018-07-07 09:00:00Z,30.6,33.0,2.0,37.3,111.0
2018-07-07 10:00:00Z,27.0,31.0,3.0,35.9,134.0
2018-07-07 11:00:00Z,31.4,24.0,1.0,26.8,154.0
2018-07-07 12:00:00Z,26.8,26.0,1.0,28.7,155.0
2018-07-07 13:00:00Z,26.3,21.0,1.0,23.4,157.0
2018-07-07 14:00:00Z,24.2,18.0,1.0,19.6,151.0
2018-07-07 15:00:00Z,25.1,18.0,1.0,20.1,143.0
2018-07-07 16:00:00Z,26.0,20.0,1.0,22.5,133.0
2018-07-07 17:00:00Z,27.3,21.0,1.0,23.4,125.0
2018-07-07 18:00:00Z,26.1,24.0,1.0,25.8,115.0
2018-07-07 19:00:00Z,26.7,26.0,1.0,27.7,107.0
2018-07-07 20:00:00Z,24.0,39.0,0.0,39.7,89.0
2018-07-07 21:00:00Z,,51.0,0.0,51.6,71.0
2018-07-07 22:00:00Z,,66.0,0.0,66.9,54.0
2018-07-07 23:00:00Z,23.7,84.0,2.0,88.0,33.0
2018-07-08 00:00:00Z,25.5,81.0,2.0,83.2,32.0
2018-07-08 01:00:00Z,25.0,58.0,1.0,59.3,52.0
2018-07-08 02:00:00Z,25.8,64.0,1.0,64.5,48.0
2018-07-08 03:00:00Z,26.5,44.0,0.0,44.0,60.0
2018-07-08 04:00:00Z,25.9,35.0,0.0,35.9,70.0
2018-07-08 05:00:00Z,30.3,52.0,1.0,54.0,51.0
2018-07-08 06:00:00Z,29.4,58.0,3.0,63.6,52.0
2018-07-08 07:00:00Z,29.2,36.0,2.0,39.7,67.0
2018-07-08 08:00:00Z,33.2,48.0,5.0,56.4,70.0
2018-07-08 09:00:00Z,31.4,31.0,3.0,36.3,104.0
2018-07-08 10:00:00Z,26.7,19.0,1.0,22.5,131.0
2018-07-08 11:00:00Z,26.8,18.0,1.0,19.1,152.0
2018-07-08 12:00:00Z,27.9,21.0,1.0,23.4,156.0
2018-07-08 13:00:00Z,24.2,20.0,1.0,21.5,146.0
2018-07-08 14:00:00Z,23.6,19.0,1.0,21.5,141.0
2018-07-08 15:00:00Z,29.0,18.0,1.0,20.1,145.0
2018-07-08 16:00:00Z,27.9,22.0,1.0,25.3,137.0
2018-07-08 17:00:00Z,32.2,24.0,1.0,26.3,132.0
2018-07-08 18:00:00Z,31.3,25.0,1.0,27.3,126.0
2018-07-08 19:00:00Z,30.0,25.0,0.0,25.9,127.0
2018-07-08 20:00:00Z,30.1,32.0,1.0,34.4,110.0
2018-07-08 21:00:00Z,25.7,34.0,0.0,34.9,95.0
2018-07-08 22:00:00Z,21.7,24.0,0.0,24.9,100.0
2018-07-08 23:00:00Z,21.8,23.0,0.0,22.5,96.0
2018-07-09 00:00:00Z,17.2,18.0,0.0,17.7,83.0
2018-07-09 01:00:00Z,15.6,18.0,0.0,18.2,73.0
2018-07-09 02:00:00Z,12.9,18.0,0.0,18.2,67.0
2018-07-09 03:00:00Z,12.7,17.0,0.0,17.7,62.0
2018-07-09 04:00:00Z,14.2,23.0,1.0,25.4,53.0
2018-07-09 05:00:00Z,14.9,38.0,3.0,44.0,37.0
2018-07-09 06:00:00Z,18.1,42.0,8.0,55.0,33.0
2018-07-09 07:00:00Z,26.1,39.0,12.0,58.8,37.0
2018-07-09 08:00:00Z,35.9,30.0,8.0,42.6,57.0
2018-07-09 09:00:00Z,32.2,25.0,6.0,36.3,60.0
2018-07-09 10:00:00Z,19.4,20.0,7.0,31.6,57.0
2018-07-09 11:00:00Z,15.8,20.0,6.0,30.1,64.0
2018-07-09 12:00:00Z,15.9,20.0,5.0,28.7,70.0
2018-07-09 13:00:00Z,20.6,23.0,5.0,31.1,79.0
2018-07-09 14:00:00Z,26.6,20.0,4.0,27.3,83.0
2018-07-09 15:00:00Z,24.7,21.0,4.0,27.3,87.0
2018-07-09 16:00:00Z,24.2,24.0,3.0,29.2,79.0
2018-07-09 17:00:00Z,20.2,21.0,3.0,26.3,76.0
2018-07-09 18:00:00Z,17.7,20.0,1.0,22.4,76.0
2018-07-09 19:00:00Z,19.5,25.0,2.0,28.2,77.0
2018-07-09 20:00:00Z,21.5,28.0,2.0,30.6,72.0
2018-07-09 21:00:00Z,18.9,34.0,2.0,37.3,62.0
2018-07-09 22:00:00Z,19.1,32.0,1.0,34.4,54.0
2018-07-09 23:00:00Z,17.5,34.0,1.0,37.3,47.0
2018-07-10 00:00:00Z,15.3,26.0,0.0,27.7,44.0
2018-07-10 01:00:00Z,12.7,18.0,0.0,18.6,42.0
2018-07-10 02:00:00Z,10.7,17.0,0.0,17.2,35.0
2018-07-10 03:00:00Z,8.8,15.0,0.0,16.3,34.0
2018-07-10 04:00:00Z,11.4,17.0,1.0,18.2,32.0
2018-07-10 05:00:00Z,16.7,24.0,4.0,32.1,27.0
2018-07-10 06:00:00Z,19.0,28.0,9.0,41.6,24.0
2018-07-10 07:00:00Z,19.8,25.0,8.0,38.8,39.0
2018-07-10 08:00:00Z,16.4,25.0,8.0,38.3,43.0
2018-07-10 09:00:00Z,17.0,21.0,7.0,32.0,52.0
2018-07-10 10:00:00Z,19.0,22.0,8.0,34.4,57.0
2018-07-10 11:00:00Z,16.1,15.0,4.0,22.5,67.0
2018-07-10 12:00:00Z,17.1,19.0,5.0,27.8,68.0
2018-07-10 13:00:00Z,20.6,21.0,6.0,30.1,65.0
2018-07-10 14:00:00Z,23.5,18.0,5.0,27.7,71.0
2018-07-10 15:00:00Z,22.7,20.0,4.0,27.3,68.0
2018-07-10 16:00:00Z,21.6,16.0,4.0,23.4,71.0
2018-07-10 17:00:00Z,20.1,21.0,5.0,30.1,71.0
2018-07-10 18:00:00Z,21.3,24.0,4.0,31.1,63.0
2018-07-10 19:00:00Z,18.9,21.0,2.0,23.9,64.0
2018-07-10 20:00:00Z,17.6,19.0,1.0,21.1,64.0
2018-07-10 21:00:00Z,16.9,20.0,1.0,22.0,58.0
2018-07-10 22:00:00Z,16.6,29.0,3.0,34.9,46.0
2018-07-10 23:00:00Z,17.0,28.0,2.0,32.0,49.0
2018-07-11 00:00:00Z,16.7,18.0,0.0,19.1,56.0
2018-07-11 01:00:00Z,15.8,12.0,0.0,12.9,57.0
2018-07-11 02:00:00Z,17.5,11.0,0.0,12.5,55.0
2018-07-11 03:00:00Z,16.0,10.0,0.0,10.6,53.0
2018-07-11 04:00:00Z,14.5,16.0,0.0,17.2,49.0
2018-07-11 05:00:00Z,14.9,27.0,3.0,32.5,41.0
2018-07-11 06:00:00Z,18.2,36.0,7.0,48.3,34.0
2018-07-11 07:00:00Z,23.7,33.0,8.0,45.4,37.0
2018-07-11 08:00:00Z,27.1,24.0,6.0,34.9,50.0
2018-07-11 09:00:00Z,27.0,30.0,7.0,41.6,50.0
2018-07-11 10:00:00Z,26.7,24.0,7.0,34.4,58.0
2018-07-11 11:00:00Z,22.8,19.0,4.0,26.3,70.0
2018-07-11 12:00:00Z,25.4,30.0,6.0,40.2,58.0
2018-07-11 13:00:00Z,24.3,23.0,6.0,32.5,71.0
2018-07-11 14:00:00Z,21.9,29.0,5.0,36.8,63.0
2018-07-11 15:00:00Z,26.5,27.0,4.0,34.4,67.0
2018-07-11 16:00:00Z,24.5,30.0,4.0,38.3,69.0
2018-07-11 17:00:00Z,21.3,23.0,3.0,28.7,82.0
2018-07-11 18:00:00Z,16.9,25.0,2.0,28.2,76.0
2018-07-11 19:00:00Z,16.1,36.0,5.0,43.1,68.0
2018-07-11 20:00:00Z,20.2,38.0,3.0,42.6,60.0
2018-07-11 21:00:00Z,22.0,31.0,1.0,33.5,66.0
2018-07-11 22:00:00Z,21.7,36.0,2.0,39.7,57.0
2018-07-11 23:00:00Z,23.9,36.0,1.0,38.7,59.0
2018-07-12 00:00:00Z,25.6,27.0,1.0,29.2,65.0
2018-07-12 01:00:00Z,27.1,20.0,0.0,20.6,68.0
2018-07-12 02:00:00Z,25.5,17.0,0.0,17.7,63.0
2018-07-12 03:00:00Z,23.5,20.0,0.0,20.5,55.0
2018-07-12 04:00:00Z,23.4,22.0,0.0,22.9,48.0
2018-07-12 05:00:00Z,32.5,37.0,6.0,47.3,29.0
2018-07-12 06:00:00Z,27.4,52.0,17.0,79.3,17.0
2018-07-12 07:00:00Z,29.0,37.0,11.0,55.5,31.0
2018-07-12 08:00:00Z,31.9,33.0,12.0,53.1,38.0
2018-07-12 09:00:00Z,35.1,31.0,11.0,48.3,45.0
2018-07-12 10:00:00Z,33.1,24.0,7.0,34.4,61.0
2018-07-12 11:00:00Z,29.6,22.0,6.0,31.6,69.0
2018-07-12 12:00:00Z,25.6,18.0,4.0,24.4,80.0
2018-07-12 13:00:00Z,23.4,20.0,5.0,27.7,89.0
2018-07-12 14:00:00Z,23.0,16.0,2.0,21.0,94.0
2018-07-12 15:00:00Z,23.0,21.0,3.0,27.3,92.0
2018-07-12 16:00:00Z,24.3,24.0,4.0,30.6,96.0
2018-07-12 17:00:00Z,22.8,27.0,3.0,31.6,94.0
