,PA18:PM10,PA18:NO2,PA18:NO,PA18:NOX,PA18:O3
2019-07-17 18:00:00Z,17.0,23.3,1.1,24.9,99.3
2019-07-17 19:00:00Z,19.1,26.0,0.4,26.7,93.6
2019-07-17 20:00:00Z,20.6,34.8,0.9,36.3,77.1
2019-07-17 21:00:00Z,18.4,35.0,1.0,36.6,77.7
2019-07-17 22:00:00Z,20.8,34.3,0.6,35.2,71.2
2019-07-17 23:00:00Z,22.2,28.0,0.4,28.7,67.2
2019-07-18 00:00:00Z,16.3,25.5,0.2,25.8,67.6
2019-07-18 01:00:00Z,15.9,18.3,0.1,17.9,71.8
2019-07-18 02:00:00Z,14.6,19.3,0.0,19.1,61.9
2019-07-18 03:00:00Z,15.4,16.3,0.0,16.0,65.2
2019-07-18 04:00:00Z,9.0,17.4,0.4,17.9,59.9
2019-07-18 05:00:00Z,14.9,26.4,0.9,27.9,51.6
2019-07-18 06:00:00Z,21.8,42.6,6.1,51.8,39.3
2019-07-18 07:00:00Z,25.1,34.5,6.0,43.7,45.7
2019-07-18 08:00:00Z,26.7,35.6,6.5,45.6,46.5
2019-07-18 09:00:00Z,,,,,
2019-07-18 10:00:00Z,,,,,
2019-07-18 11:00:00Z,,13.7,3.2,18.6,
2019-07-18 12:00:00Z,21.4,11.6,2.0,14.7,75.5
2019-07-18 13:00:00Z,22.3,12.1,2.4,15.8,74.2
2019-07-18 14:00:00Z,18.4,10.1,2.0,13.1,76.1
2019-07-18 15:00:00Z,16.7,10.2,1.5,12.5,67.8
2019-07-18 16:00:00Z,20.1,15.6,2.6,19.5,44.7
2019-07-18 17:00:00Z,19.3,19.6,3.7,25.4,42.5
2019-07-18 18:00:00Z,16.8,23.8,2.5,27.6,41.3
2019-07-18 19:00:00Z,15.8,25.5,2.0,28.6,36.1
2019-07-18 20:00:00Z,14.3,19.0,1.3,21.0,33.6
2019-07-18 21:00:00Z,9.1,16.2,1.1,17.8,32.0
2019-07-18 22:00:00Z,4.9,15.8,1.1,17.5,30.8
2019-07-18 23:00:00Z,5.6,14.3,0.8,15.5,29.5
2019-07-19 00:00:00Z,9.9,13.4,0.3,14.0,28.0
2019-07-19 01:00:00Z,8.2,10.0,0.3,10.4,27.4
2019-07-19 02:00:00Z,7.7,8.5,0.0,8.5,29.0
2019-07-19 03:00:00Z,7.9,8.3,0.0,8.1,28.7
2019-07-19 04:00:00Z,9.1,9.4,0.4,10.2,26.8
2019-07-19 05:00:00Z,10.5,13.3,1.4,15.5,23.3
2019-07-19 06:00:00Z,10.8,22.5,5.1,30.3,19.7
2019-07-19 07:00:00Z,13.5,25.6,8.1,38.2,22.4
2019-07-19 08:00:00Z,15.8,26.1,8.5,39.2,27.0
2019-07-19 09:00:00Z,20.0,30.8,16.8,56.5,23.1
2019-07-19 10:00:00Z,22.8,27.7,13.6,48.6,31.1
2019-07-19 11:00:00Z,18.9,16.7,5.2,24.8,51.9
2019-07-19 12:00:00Z,18.8,12.9,2.9,17.5,63.9
2019-07-19 13:00:00Z,19.3,8.0,1.0,9.5,73.6
2019-07-19 14:00:00Z,16.6,8.4,1.2,10.4,76.0
2019-07-19 15:00:00Z,16.1,7.2,0.8,8.5,76.7
2019-07-19 16:00:00Z,15.6,8.1,0.9,9.5,76.4
2019-07-19 17:00:00Z,16.1,9.8,1.0,11.3,75.3
2019-07-19 18:00:00Z,14.1,10.3,0.8,11.5,77.0
2019-07-19 19:00:00Z,14.3,15.3,0.7,16.4,69.8
2019-07-19 20:00:00Z,14.2,24.1,1.1,25.7,55.2
2019-07-19 21:00:00Z,16.7,26.7,0.7,27.8,49.3
2019-07-19 22:00:00Z,19.5,41.7,1.1,43.4,32.4
2019-07-19 23:00:00Z,26.1,71.9,3.9,77.8,9.5
2019-07-20 00:00:00Z,43.0,65.5,2.0,68.6,13.8
2019-07-20 01:00:00Z,29.0,68.6,3.0,73.2,8.3
2019-07-20 02:00:00Z,27.3,71.3,15.2,94.5,2.4
2019-07-20 03:00:00Z,33.2,67.6,10.9,84.3,4.9
2019-07-20 04:00:00Z,27.7,37.2,0.4,37.9,33.6
2019-07-20 05:00:00Z,20.1,43.5,1.2,45.3,21.7
2019-07-20 06:00:00Z,20.2,28.1,1.7,30.8,36.0
2019-07-20 07:00:00Z,19.7,24.1,3.1,28.9,37.4
2019-07-20 08:00:00Z,14.8,14.5,3.3,19.5,46.0
2019-07-20 09:00:00Z,14.4,11.4,2.9,15.8,50.6
2019-07-20 10:00:00Z,10.5,8.1,1.5,10.5,56.4
2019-07-20 11:00:00Z,10.6,6.9,1.7,9.6,47.9
2019-07-20 12:00:00Z,11.4,6.1,1.4,8.3,42.7
2019-07-20 13:00:00Z,12.9,6.7,1.2,8.5,45.6
2019-07-20 14:00:00Z,11.9,6.2,1.1,7.9,46.9
2019-07-20 15:00:00Z,12.7,10.6,2.0,13.7,41.8
2019-07-20 16:00:00Z,9.9,11.8,1.6,14.3,44.1
2019-07-20 17:00:00Z,9.2,10.5,1.5,12.7,43.5
2019-07-20 18:00:00Z,,11.8,2.1,15.0,42.4
2019-07-20 19:00:00Z,,14.4,1.4,16.5,41.3
2019-07-20 20:00:00Z,9.7,16.0,0.4,16.7,41.3
2019-07-20 21:00:00Z,10.2,20.1,0.4,20.8,36.8
2019-07-20 22:00:00Z,12.2,21.2,0.6,22.0,32.5
2019-07-20 23:00:00Z,9.3,23.8,0.9,25.3,26.8
2019-07-21 00:00:00Z,11.0,17.7,0.6,18.7,40.7
2019-07-21 01:00:00Z,13.9,15.3,0.2,15.7,41.0
2019-07-21 02:00:00Z,14.0,12.3,0.3,12.7,41.6
2019-07-21 03:00:00Z,12.7,8.2,0.1,8.4,43.9
2019-07-21 04:00:00Z,12.5,10.8,0.2,11.1,38.5
2019-07-21 05:00:00Z,13.1,12.9,0.5,13.8,34.8
2019-07-21 06:00:00Z,12.9,12.5,1.3,14.5,37.5
2019-07-21 07:00:00Z,13.8,10.4,2.3,14.0,39.9
2019-07-21 08:00:00Z,12.0,8.8,2.7,12.9,42.7
2019-07-21 09:00:00Z,10.3,6.6,1.6,9.1,50.3
2019-07-21 10:00:00Z,12.1,9.0,2.4,12.6,52.4
2019-07-21 11:00:00Z,9.8,5.9,1.4,7.9,58.9
2019-07-21 12:00:00Z,10.0,5.2,0.8,6.5,61.9
2019-07-21 13:00:00Z,8.8,6.6,1.2,8.5,65.1
2019-07-21 14:00:00Z,9.8,6.0,1.1,7.6,67.8
2019-07-21 15:00:00Z,7.9,7.4,1.1,9.1,68.4
2019-07-21 16:00:00Z,9.8,8.9,1.4,11.1,68.7
2019-07-21 17:00:00Z,11.7,7.9,1.0,9.5,70.4
2019-07-21 18:00:00Z,11.4,8.8,0.7,9.9,69.1
2019-07-21 19:00:00Z,12.5,19.1,0.8,20.2,64.2
2019-07-21 20:00:00Z,18.5,30.4,1.1,32.0,52.2
2019-07-21 21:00:00Z,16.3,33.2,0.3,33.9,43.7
2019-07-21 22:00:00Z,18.5,55.7,3.3,60.8,22.8
2019-07-21 23:00:00Z,19.5,31.8,1.0,33.5,38.4
2019-07-22 00:00:00Z,19.0,35.0,1.0,36.7,29.5
2019-07-22 01:00:00Z,20.5,24.7,0.2,25.0,33.9
2019-07-22 02:00:00Z,17.5,17.4,0.0,17.4,36.9
2019-07-22 03:00:00Z,13.9,17.3,0.0,16.8,35.4
2019-07-22 04:00:00Z,14.7,30.9,1.2,32.6,20.3
2019-07-22 05:00:00Z,16.0,51.5,23.7,87.9,4.7
2019-07-22 06:00:00Z,23.7,54.6,36.0,109.7,6.3
2019-07-22 07:00:00Z,29.8,57.8,39.9,118.9,9.1
2019-07-22 08:00:00Z,55.3,64.2,40.7,126.8,14.3
2019-07-22 09:00:00Z,56.4,47.4,17.9,74.9,41.3
2019-07-22 10:00:00Z,32.3,41.4,10.1,56.7,56.6
2019-07-22 11:00:00Z,25.3,26.7,5.1,34.5,70.3
2019-07-22 12:00:00Z,25.8,30.3,4.7,37.3,83.8
2019-07-22 13:00:00Z,26.6,24.4,2.6,28.4,106.9
2019-07-22 14:00:00Z,25.9,19.8,1.0,21.3,122.9
2019-07-22 15:00:00Z,26.1,18.5,0.7,19.5,142.2
2019-07-22 16:00:00Z,24.2,19.7,0.3,20.2,153.8
2019-07-22 17:00:00Z,21.6,14.9,0.1,15.1,147.8
2019-07-22 18:00:00Z,21.6,24.1,0.2,24.4,129.3
2019-07-22 19:00:00Z,22.3,26.3,0.0,26.3,109.3
2019-07-22 20:00:00Z,25.8,32.6,0.0,32.0,87.6
2019-07-22 21:00:00Z,30.8,44.5,0.0,44.3,66.2
2019-07-22 22:00:00Z,32.5,46.3,0.0,45.8,62.0
2019-07-22 23:00:00Z,28.7,49.1,0.0,48.7,51.7
2019-07-23 00:00:00Z,31.7,64.6,0.2,65.0,31.9
2019-07-23 01:00:00Z,38.7,61.4,0.8,62.6,27.6
2019-07-23 02:00:00Z,41.3,45.8,0.2,46.0,38.5
2019-07-23 03:00:00Z,37.0,38.5,0.2,38.7,37.2
2019-07-23 04:00:00Z,35.4,45.2,0.4,45.9,31.6
2019-07-23 05:00:00Z,34.5,68.3,7.4,79.5,13.8
2019-07-23 06:00:00Z,39.3,80.3,37.0,137.1,8.0
2019-07-23 07:00:00Z,48.4,85.5,46.5,156.8,11.9
2019-07-23 08:00:00Z,52.8,82.2,29.8,127.9,24.3
2019-07-23 09:00:00Z,40.5,54.0,7.4,65.4,62.2
2019-07-23 10:00:00Z,28.3,31.3,2.8,35.7,97.2
2019-07-23 11:00:00Z,24.0,19.5,1.1,21.1,109.7
2019-07-23 12:00:00Z,21.7,16.4,0.6,17.4,112.0
2019-07-23 13:00:00Z,,15.4,0.5,16.1,119.9
2019-07-23 14:00:00Z,,16.1,0.7,17.0,119.6
2019-07-23 15:00:00Z,,15.5,0.5,16.4,124.0
2019-07-23 16:00:00Z,,18.0,0.1,18.2,124.7
2019-07-23 17:00:00Z,,21.9,0.3,22.4,120.5
2019-07-23 18:00:00Z,,23.7,0.3,24.1,115.2
2019-07-23 19:00:00Z,,32.6,0.1,32.8,92.1
2019-07-23 20:00:00Z,30.4,61.4,0.2,61.7,57.9
2019-07-23 21:00:00Z,32.9,59.0,0.0,58.8,54.5
2019-07-23 22:00:00Z,32.3,55.7,0.1,55.6,52.0
2019-07-23 23:00:00Z,31.7,44.9,0.0,44.4,64.1
2019-07-24 00:00:00Z,29.7,46.2,0.0,46.1,59.7
2019-07-24 01:00:00Z,31.2,37.1,0.0,36.5,70.3
2019-07-24 02:00:00Z,29.5,31.0,0.0,30.5,70.1
2019-07-24 03:00:00Z,29.3,25.1,0.0,24.3,72.4
2019-07-24 04:00:00Z,29.4,24.7,0.0,24.1,64.4
2019-07-24 05:00:00Z,30.4,48.2,0.4,48.7,39.1
2019-07-24 06:00:00Z,34.5,85.2,13.6,106.0,16.6
2019-07-24 07:00:00Z,38.0,64.0,12.1,82.4,45.4
2019-07-24 08:00:00Z,39.8,41.6,5.0,49.2,72.8
2019-07-24 09:00:00Z,41.8,30.5,2.7,34.6,97.9
2019-07-24 10:00:00Z,41.5,30.6,2.1,33.7,122.1
2019-07-24 11:00:00Z,45.0,26.2,1.5,28.5,144.0
2019-07-24 12:00:00Z,43.4,20.7,0.7,21.9,160.8
2019-07-24 13:00:00Z,39.6,22.0,0.5,22.7,164.6
2019-07-24 14:00:00Z,35.0,20.2,0.4,20.8,163.4
2019-07-24 15:00:00Z,36.3,15.4,0.4,16.1,155.5
2019-07-24 16:00:00Z,29.3,15.6,0.4,16.3,149.5
2019-07-24 17:00:00Z,27.7,26.0,0.6,26.9,136.2
2019-07-24 18:00:00Z,29.6,22.2,0.3,22.5,142.7
2019-07-24 19:00:00Z,32.4,36.3,0.1,36.2,120.7
2019-07-24 20:00:00Z,38.8,86.8,2.4,90.5,92.8
2019-07-24 21:00:00Z,46.6,88.5,0.2,88.8,81.4
2019-07-24 22:00:00Z,52.7,54.2,0.1,54.1,82.3
2019-07-24 23:00:00Z,53.9,49.1,0.1,49.1,75.6
2019-07-25 00:00:00Z,53.2,39.1,0.0,38.7,74.9
2019-07-25 01:00:00Z,52.6,41.0,0.0,40.7,65.3
2019-07-25 02:00:00Z,49.6,42.9,0.1,42.8,57.5
2019-07-25 03:00:00Z,52.2,43.8,0.0,43.7,62.0
2019-07-25 04:00:00Z,46.5,25.5,0.1,25.1,85.2
2019-07-25 05:00:00Z,42.4,43.1,0.2,43.4,57.4
2019-07-25 06:00:00Z,45.9,85.3,6.0,94.6,26.6
2019-07-25 07:00:00Z,54.5,108.9,19.2,138.3,23.8
2019-07-25 08:00:00Z,61.0,113.2,18.1,140.8,38.9
2019-07-25 09:00:00Z,75.1,100.1,11.9,118.3,65.4
2019-07-25 10:00:00Z,61.1,61.3,4.3,67.9,
2019-07-25 11:00:00Z,48.6,38.7,1.8,41.3,
2019-07-25 12:00:00Z,44.4,26.8,0.8,28.1,
2019-07-25 13:00:00Z,,20.8,0.5,21.6,
2019-07-25 14:00:00Z,,,,,
2019-07-25 15:00:00Z,,,,,
2019-07-25 16:00:00Z,,,,,
2019-07-25 17:00:00Z,,,,,
2019-07-25 18:00:00Z,,32.3,0.5,33.0,
2019-07-25 19:00:00Z,,49.1,0.3,49.6,90.4
2019-07-25 20:00:00Z,,38.5,0.2,38.8,94.0
2019-07-25 21:00:00Z,,28.8,0.0,28.2,93.1
2019-07-25 22:00:00Z,,74.2,0.5,74.9,48.5
2019-07-25 23:00:00Z,,43.5,0.2,43.7,72.7
2019-07-26 00:00:00Z,41.5,23.5,0.0,22.8,90.9
2019-07-26 01:00:00Z,36.4,21.0,0.0,20.4,91.3
2019-07-26 02:00:00Z,34.2,18.1,0.0,17.7,91.2
2019-07-26 03:00:00Z,30.8,16.3,0.1,16.3,88.1
2019-07-26 04:00:00Z,35.4,13.6,0.0,13.3,70.5
2019-07-26 05:00:00Z,33.5,17.4,1.0,18.9,45.8
2019-07-26 06:00:00Z,19.8,18.4,2.6,22.4,31.6
2019-07-26 07:00:00Z,16.3,21.5,5.5,29.8,30.4
2019-07-26 08:00:00Z,19.8,23.2,6.1,32.5,32.6
2019-07-26 09:00:00Z,24.8,26.4,4.1,32.7,34.8
2019-07-26 10:00:00Z,27.8,30.4,10.1,46.0,37.7
2019-07-26 11:00:00Z,27.8,22.0,6.6,32.0,60.0
2019-07-26 12:00:00Z,21.4,20.5,3.8,26.2,70.2
2019-07-26 13:00:00Z,20.6,19.7,2.9,24.0,82.1
2019-07-26 14:00:00Z,22.2,15.3,2.5,19.1,71.0
2019-07-26 15:00:00Z,20.9,17.8,2.5,21.6,69.8
2019-07-26 16:00:00Z,19.6,18.9,1.9,21.9,71.3
2019-07-26 17:00:00Z,18.3,27.7,3.5,33.2,62.0
2019-07-26 18:00:00Z,19.6,22.7,2.6,26.7,58.5
2019-07-26 19:00:00Z,22.2,21.3,1.5,23.6,50.0
2019-07-26 20:00:00Z,21.2,16.8,0.8,18.1,51.6
2019-07-26 21:00:00Z,20.1,14.3,0.6,15.2,49.4
2019-07-26 22:00:00Z,17.0,13.7,0.4,14.4,46.7
2019-07-26 23:00:00Z,15.2,16.5,1.2,18.4,35.3
2019-07-27 00:00:00Z,12.5,14.0,0.7,15.1,34.8
2019-07-27 01:00:00Z,7.6,7.0,0.1,7.2,38.9
2019-07-27 02:00:00Z,6.7,7.7,0.1,7.7,36.6
2019-07-27 03:00:00Z,4.7,5.0,0.1,5.1,41.2
2019-07-27 04:00:00Z,4.8,5.9,0.1,5.8,41.2
2019-07-27 05:00:00Z,7.6,9.1,1.0,10.7,39.6
2019-07-27 06:00:00Z,8.5,16.6,2.3,20.1,33.0
2019-07-27 07:00:00Z,6.7,14.2,2.2,17.6,35.8
2019-07-27 08:00:00Z,5.3,14.9,2.4,18.6,43.6
2019-07-27 09:00:00Z,5.1,15.0,2.0,18.0,42.1
2019-07-27 10:00:00Z,6.0,15.2,3.0,19.8,39.0
2019-07-27 11:00:00Z,6.9,14.3,3.3,19.2,42.2
2019-07-27 12:00:00Z,10.4,14.5,3.6,20.1,47.7
2019-07-27 13:00:00Z,12.7,14.2,3.9,20.2,53.5
2019-07-27 14:00:00Z,10.5,17.1,4.9,24.5,52.2
2019-07-27 15:00:00Z,10.4,12.0,3.0,16.6,55.4
2019-07-27 16:00:00Z,9.4,14.5,4.1,20.6,55.6
2019-07-27 17:00:00Z,9.4,15.7,3.7,21.5,54.8
2019-07-27 18:00:00Z,11.1,14.9,2.6,18.8,53.9
2019-07-27 19:00:00Z,10.9,17.4,2.0,20.6,52.7
2019-07-27 20:00:00Z,9.6,16.4,1.2,18.3,56.5
2019-07-27 21:00:00Z,11.5,15.5,0.3,16.0,57.4
2019-07-27 22:00:00Z,9.4,12.5,0.3,12.9,56.4
2019-07-27 23:00:00Z,12.7,10.1,0.1,10.3,55.5
2019-07-28 00:00:00Z,14.7,10.0,0.2,10.4,54.2
2019-07-28 01:00:00Z,14.1,10.1,0.1,10.2,50.9
2019-07-28 02:00:00Z,15.3,10.1,0.0,10.1,46.4
2019-07-28 03:00:00Z,17.3,10.5,0.0,10.1,42.6
2019-07-28 04:00:00Z,16.2,8.8,0.0,8.5,40.7
2019-07-28 05:00:00Z,15.8,9.0,0.2,9.4,36.8
2019-07-28 06:00:00Z,16.1,9.6,0.7,10.6,34.3
2019-07-28 07:00:00Z,21.7,10.3,1.0,11.9,35.0
2019-07-28 08:00:00Z,20.8,9.5,1.4,11.5,42.4
2019-07-28 09:00:00Z,13.7,8.6,2.1,11.9,48.2
2019-07-28 10:00:00Z,11.0,7.8,1.2,9.7,55.4
2019-07-28 11:00:00Z,10.4,7.6,1.7,10.3,60.0
2019-07-28 12:00:00Z,12.0,6.8,1.2,8.5,68.1
2019-07-28 13:00:00Z,14.9,6.2,0.7,7.3,67.9
2019-07-28 14:00:00Z,15.1,8.0,1.3,10.0,68.3
2019-07-28 15:00:00Z,11.5,9.7,1.8,12.5,68.2
2019-07-28 16:00:00Z,13.5,7.4,1.0,8.9,69.4
2019-07-28 17:00:00Z,10.6,8.1,0.9,9.5,70.1
2019-07-28 18:00:00Z,11.2,10.6,1.4,12.9,69.8
2019-07-28 19:00:00Z,11.0,14.6,1.2,16.5,65.1
2019-07-28 20:00:00Z,12.7,21.0,0.6,21.9,57.4
2019-07-28 21:00:00Z,13.6,23.8,0.6,24.6,53.8
2019-07-28 22:00:00Z,14.5,24.2,0.5,25.1,50.3
2019-07-28 23:00:00Z,14.1,25.4,0.5,26.1,46.9
2019-07-29 00:00:00Z,13.0,30.7,0.5,31.5,41.4
2019-07-29 01:00:00Z,14.9,22.3,0.1,22.3,45.1
2019-07-29 02:00:00Z,14.6,17.4,0.0,17.1,49.3
2019-07-29 03:00:00Z,14.4,34.7,0.1,34.9,24.5
2019-07-29 04:00:00Z,18.1,44.1,1.2,46.0,19.5
2019-07-29 05:00:00Z,22.0,59.2,8.6,72.5,7.9
2019-07-29 06:00:00Z,20.4,57.8,11.6,75.6,14.3
2019-07-29 07:00:00Z,19.4,40.8,6.8,51.1,30.8
2019-07-29 08:00:00Z,23.5,38.2,6.9,48.8,36.6
2019-07-29 09:00:00Z,21.9,24.8,4.6,31.9,53.3
2019-07-29 10:00:00Z,18.5,14.8,2.5,18.6,68.4
2019-07-29 11:00:00Z,16.9,11.1,1.4,13.2,78.6
2019-07-29 12:00:00Z,13.3,9.0,0.9,10.4,86.4
2019-07-29 13:00:00Z,11.7,10.4,1.0,11.9,92.7
2019-07-29 14:00:00Z,14.5,11.0,0.8,12.3,97.5
2019-07-29 15:00:00Z,15.0,10.1,0.3,10.6,99.6
2019-07-29 16:00:00Z,14.3,11.2,0.5,11.9,95.7
2019-07-29 17:00:00Z,14.1,11.6,0.7,12.7,92.4
2019-07-29 18:00:00Z,13.9,14.3,0.1,14.5,89.7
2019-07-29 19:00:00Z,13.1,20.0,0.2,20.3,81.4
2019-07-29 20:00:00Z,14.8,29.9,0.0,29.4,69.7
2019-07-29 21:00:00Z,18.7,38.5,0.0,38.4,55.5
2019-07-29 22:00:00Z,20.7,54.5,0.2,54.9,39.7
2019-07-29 23:00:00Z,20.9,51.0,0.0,50.6,40.3
2019-07-30 00:00:00Z,17.8,37.4,0.1,37.1,51.0
2019-07-30 01:00:00Z,16.1,17.5,0.0,17.0,57.7
2019-07-30 02:00:00Z,16.0,9.6,0.0,9.0,56.9
2019-07-30 03:00:00Z,15.1,5.6,0.0,5.1,53.9
2019-07-30 04:00:00Z,16.0,5.4,0.0,5.1,51.8
2019-07-30 05:00:00Z,15.6,8.3,0.1,8.3,48.0
2019-07-30 06:00:00Z,16.5,13.2,1.0,14.7,44.1
2019-07-30 07:00:00Z,19.2,14.8,2.6,18.8,44.1
2019-07-30 08:00:00Z,22.5,11.5,2.6,15.4,49.3
2019-07-30 09:00:00Z,23.4,9.1,1.8,11.9,54.6
2019-07-30 10:00:00Z,22.5,7.7,1.7,10.2,57.9
2019-07-30 11:00:00Z,20.8,8.0,1.5,10.4,60.2
2019-07-30 12:00:00Z,18.2,8.4,1.8,11.1,59.3
2019-07-30 13:00:00Z,19.2,7.5,1.7,9.9,63.9
2019-07-30 14:00:00Z,17.2,9.0,1.6,11.4,63.1
2019-07-30 15:00:00Z,17.4,8.8,1.3,10.8,63.5
2019-07-30 16:00:00Z,16.5,6.8,0.7,7.9,65.3
2019-07-30 17:00:00Z,12.6,7.3,0.7,8.4,62.1
2019-07-30 18:00:00Z,10.3,10.5,0.7,11.6,60.6
2019-07-30 19:00:00Z,12.0,13.3,0.7,14.4,53.6
2019-07-30 20:00:00Z,14.6,14.3,0.0,14.4,49.9
2019-07-30 21:00:00Z,12.9,13.3,0.5,14.1,47.9
2019-07-30 22:00:00Z,13.1,12.7,0.0,12.5,46.1
2019-07-30 23:00:00Z,12.5,8.0,0.0,8.0,46.1
2019-07-31 00:00:00Z,8.8,5.6,0.0,5.3,46.4
2019-07-31 01:00:00Z,6.8,4.3,0.0,3.9,45.2
2019-07-31 02:00:00Z,7.9,3.5,0.0,3.1,43.6
2019-07-31 03:00:00Z,6.4,3.6,0.0,3.3,40.5
2019-07-31 04:00:00Z,6.7,4.2,0.0,4.1,38.7
2019-07-31 05:00:00Z,7.7,7.2,0.3,7.7,36.4
2019-07-31 06:00:00Z,9.8,13.3,1.7,15.9,30.6
2019-07-31 07:00:00Z,12.4,18.7,4.9,26.1,29.0
2019-07-31 08:00:00Z,15.2,16.3,5.4,24.6,33.2
2019-07-31 09:00:00Z,14.0,11.8,4.1,18.2,38.9
2019-07-31 10:00:00Z,12.9,12.3,3.2,17.2,42.9
2019-07-31 11:00:00Z,14.6,6.3,1.7,8.9,54.4
2019-07-31 12:00:00Z,16.0,8.9,1.9,11.9,55.4
2019-07-31 13:00:00Z,16.2,10.4,1.9,13.4,55.5
2019-07-31 14:00:00Z,14.1,8.4,1.8,11.1,56.2
2019-07-31 15:00:00Z,13.9,8.6,1.5,10.9,57.6
2019-07-31 16:00:00Z,15.1,12.2,2.6,16.2,56.6
2019-07-31 17:00:00Z,14.6,9.6,1.4,11.7,63.4
2019-07-31 18:00:00Z,16.5,10.3,0.6,11.2,65.1
2019-07-31 19:00:00Z,15.1,14.0,0.3,14.3,59.5
2019-07-31 20:00:00Z,16.4,17.1,0.2,17.3,51.9
2019-07-31 21:00:00Z,15.8,20.1,0.5,20.8,43.8
2019-07-31 22:00:00Z,12.7,22.7,0.8,24.0,38.7
2019-07-31 23:00:00Z,15.5,26.8,0.9,28.2,33.5
2019-08-01 00:00:00Z,15.5,32.5,0.6,33.4,27.3
2019-08-01 01:00:00Z,16.0,38.2,0.1,38.2,19.7
2019-08-01 02:00:00Z,18.0,43.7,0.1,43.7,16.0
2019-08-01 03:00:00Z,19.7,49.3,1.2,51.3,12.1
2019-08-01 04:00:00Z,19.8,38.0,1.9,40.9,14.7
2019-08-01 05:00:00Z,18.0,47.1,15.2,70.6,8.4
2019-08-01 06:00:00Z,20.6,47.0,18.3,75.2,10.9
2019-08-01 07:00:00Z,23.1,48.9,26.1,88.8,11.6
2019-08-01 08:00:00Z,26.5,41.7,19.2,71.2,18.8
2019-08-01 09:00:00Z,23.7,37.0,14.4,59.3,28.0
2019-08-01 10:00:00Z,21.6,36.1,13.3,56.6,33.9
2019-08-01 11:00:00Z,25.0,31.2,7.3,42.3,45.3
2019-08-01 12:00:00Z,24.8,21.6,3.9,27.6,59.1
2019-08-01 13:00:00Z,18.7,13.9,1.9,16.8,74.9
2019-08-01 14:00:00Z,16.7,15.4,1.9,18.2,80.5
2019-08-01 15:00:00Z,15.0,17.2,2.1,20.4,82.0
2019-08-01 16:00:00Z,14.6,19.3,1.1,21.0,81.1
2019-08-01 17:00:00Z,18.3,23.0,1.5,25.3,77.6
2019-08-01 18:00:00Z,15.8,32.1,2.3,35.6,63.7
2019-08-01 19:00:00Z,18.2,31.8,1.6,34.3,56.3
2019-08-01 20:00:00Z,19.3,31.4,1.5,33.7,49.7
2019-08-01 21:00:00Z,18.3,20.0,0.9,21.4,53.5
2019-08-01 22:00:00Z,21.1,22.3,1.0,23.9,46.2
2019-08-01 23:00:00Z,18.3,22.5,0.8,23.8,44.0
2019-08-02 00:00:00Z,15.0,21.3,0.9,22.7,42.5
2019-08-02 01:00:00Z,13.5,15.0,0.4,15.5,44.1
2019-08-02 02:00:00Z,14.3,14.6,1.1,16.3,41.9
2019-08-02 03:00:00Z,10.6,10.4,0.0,9.8,44.3
2019-08-02 04:00:00Z,11.4,14.0,0.0,14.0,39.5
2019-08-02 05:00:00Z,11.9,35.7,4.7,42.8,24.8
2019-08-02 06:00:00Z,11.5,38.2,6.6,48.3,25.3
2019-08-02 07:00:00Z,12.8,27.6,7.0,38.3,33.4
2019-08-02 08:00:00Z,14.2,28.0,7.6,39.5,35.4
2019-08-02 09:00:00Z,18.6,26.9,8.1,39.4,40.0
2019-08-02 10:00:00Z,16.4,21.9,5.6,30.5,48.4
2019-08-02 11:00:00Z,13.8,15.4,3.6,21.0,64.3
2019-08-02 12:00:00Z,16.8,13.8,2.6,17.7,75.6
2019-08-02 13:00:00Z,26.2,14.5,1.8,17.3,79.9
2019-08-02 14:00:00Z,18.1,19.0,2.9,23.5,80.7
2019-08-02 15:00:00Z,14.5,12.1,1.5,14.4,88.1
2019-08-02 16:00:00Z,14.2,15.5,1.8,18.2,82.4
2019-08-02 17:00:00Z,14.6,18.6,1.8,21.3,76.2
2019-08-02 18:00:00Z,14.7,18.9,1.5,21.2,73.1
2019-08-02 19:00:00Z,21.0,25.3,1.0,26.8,67.6
2019-08-02 20:00:00Z,21.3,28.2,1.2,30.1,64.4
2019-08-02 21:00:00Z,21.2,25.1,0.7,26.1,64.2
2019-08-02 22:00:00Z,22.2,22.9,1.0,24.6,63.4
2019-08-02 23:00:00Z,22.9,21.5,0.8,22.4,61.1
2019-08-03 00:00:00Z,20.8,19.8,0.1,19.9,55.3
2019-08-03 01:00:00Z,19.6,13.9,0.2,14.2,56.5
2019-08-03 02:00:00Z,20.7,10.1,0.0,9.8,57.3
2019-08-03 03:00:00Z,22.1,11.1,0.1,10.9,53.4
2019-08-03 04:00:00Z,24.1,15.7,0.5,16.4,47.3
2019-08-03 05:00:00Z,24.1,19.0,0.9,20.4,45.0
2019-08-03 06:00:00Z,23.7,16.2,1.1,18.0,53.6
2019-08-03 07:00:00Z,21.0,17.9,1.4,20.0,55.0
2019-08-03 08:00:00Z,20.6,16.5,2.0,19.6,58.5
2019-08-03 09:00:00Z,19.8,16.9,2.7,21.1,57.4
2019-08-03 10:00:00Z,19.9,20.5,3.9,26.5,58.3
2019-08-03 11:00:00Z,20.3,20.6,4.0,26.8,61.7
2019-08-03 12:00:00Z,19.1,18.4,3.5,23.9,65.4
